Region,Date,Month,Year,PesticideClass,TotalApplication
Sacramento River,2017-07-13,Jul,2017,Rice,8049.990601887957
Sacramento River,2017-07-14,Jul,2017,Rice,13895.937407538853
Sacramento River,2017-07-15,Jul,2017,Rice,2220.726102022897
Sacramento River,2017-07-16,Jul,2017,Rice,431.47005022085534
Sacramento River,2017-07-17,Jul,2017,Rice,1885.9485895096018
Sacramento River,2017-07-18,Jul,2017,Rice,2674.697896656973
Sacramento River,2017-07-19,Jul,2017,Rice,6677.893185446089
Sacramento River,2017-07-20,Jul,2017,Rice,1813.293590357933
Sacramento River,2017-07-21,Jul,2017,Rice,3843.0368621515668
Sacramento River,2017-07-22,Jul,2017,Rice,2572.867972597344
Sacramento River,2017-07-23,Jul,2017,Rice,58.3979655379454
Sacramento River,2017-07-24,Jul,2017,Rice,1639.5676117432301
Sacramento River,2017-07-25,Jul,2017,Rice,1783.8350767022523
Sacramento River,2017-07-26,Jul,2017,Rice,3367.0501189270185
Sacramento River,2017-07-27,Jul,2017,Rice,1301.1408140166943
Sacramento River,2017-07-28,Jul,2017,Rice,1802.503342242569
Sacramento River,2017-07-29,Jul,2017,Rice,452.8134930051683
Sacramento River,2017-07-30,Jul,2017,Rice,352.3637706651294
Sacramento River,2017-07-31,Jul,2017,Rice,1452.4531624410697
Sacramento River,2017-08-01,Aug,2017,Rice,1493.8778234420813
Sacramento River,2017-08-02,Aug,2017,Rice,2218.961676147597
Sacramento River,2017-08-03,Aug,2017,Rice,1502.9823765532342
Sacramento River,2017-08-04,Aug,2017,Rice,1677.1793136168035
Sacramento River,2017-08-05,Aug,2017,Rice,592.1219891954049
Sacramento River,2017-08-06,Aug,2017,Rice,51.74875967793911
Sacramento River,2017-08-07,Aug,2017,Rice,783.8503362693272
Sacramento River,2017-08-08,Aug,2017,Rice,759.4867183913609
Sacramento River,2017-08-09,Aug,2017,Rice,892.7075397741149
Sacramento River,2017-08-10,Aug,2017,Rice,970.792940315578
Sacramento River,2017-08-11,Aug,2017,Rice,618.1177051957776
Sacramento River,2017-08-12,Aug,2017,Rice,110.02920479520802
Sacramento River,2017-08-13,Aug,2017,Rice,36.065702280586734
Sacramento River,2017-08-14,Aug,2017,Rice,291.5713667696727
Sacramento River,2017-08-15,Aug,2017,Rice,241.83439218892386
Sacramento River,2017-08-16,Aug,2017,Rice,426.6513914056544
Sacramento River,2017-08-17,Aug,2017,Rice,137.3840269365388
Sacramento River,2017-08-18,Aug,2017,Rice,140.5097554323922
Sacramento River,2017-08-19,Aug,2017,Rice,38.41008651483024
Sacramento River,2017-08-21,Aug,2017,Rice,21.7554011930061
Sacramento River,2017-08-22,Aug,2017,Rice,128.3438890320014
Sacramento River,2017-08-23,Aug,2017,Rice,176.3011681314513
Sacramento River,2017-08-24,Aug,2017,Rice,444.39270038011887
Sacramento River,2017-08-25,Aug,2017,Rice,53.5208800598172
Sacramento River,2017-08-26,Aug,2017,Rice,60.11686832104551
Sacramento River,2017-08-27,Aug,2017,Rice,12.491448216217007
Sacramento River,2017-08-28,Aug,2017,Rice,46.10012394593947
Sacramento River,2017-08-29,Aug,2017,Rice,110.95012473709805
Sacramento River,2017-08-30,Aug,2017,Rice,38.89282725450645
Sacramento River,2017-08-31,Aug,2017,Rice,319.9799973646788
Sacramento River,2017-09-01,Sep,2017,Rice,52.450898209009615
Sacramento River,2017-09-02,Sep,2017,Rice,37.40366206901698
Sacramento River,2017-09-03,Sep,2017,Rice,10.153932892965889
Sacramento River,2017-09-06,Sep,2017,Rice,32.55037636430565
Sacramento River,2017-09-07,Sep,2017,Rice,25.6278102046655
Sacramento River,2017-09-08,Sep,2017,Rice,35.658477192378406
Sacramento River,2017-09-09,Sep,2017,Rice,11.523542536219038
Sacramento River,2017-09-11,Sep,2017,Rice,17.244548012563182
Sacramento River,2017-09-12,Sep,2017,Rice,181.6804716489368
Sacramento River,2017-09-15,Sep,2017,Rice,54.376823314759406
Sacramento River,2017-09-17,Sep,2017,Rice,16.543550157334376
Sacramento River,2017-09-18,Sep,2017,Rice,23.46201172130116
Sacramento River,2017-09-20,Sep,2017,Rice,5.482195395430458
Sacramento River,2017-09-21,Sep,2017,Rice,30.146246558597245
Sacramento River,2017-09-24,Sep,2017,Rice,30.44632602111315
Sacramento River,2017-09-25,Sep,2017,Rice,20.185192586516706
Sacramento River,2017-09-26,Sep,2017,Rice,6.81994037113206
Sacramento River,2017-09-28,Sep,2017,Rice,35.55960454359503
Sacramento River,2017-09-29,Sep,2017,Rice,3.024277684543714
Sacramento River,2017-09-30,Sep,2017,Rice,1.454859845514042
Sacramento River,2017-10-01,Oct,2017,Rice,27.342316299776535
Sacramento River,2017-10-04,Oct,2017,Rice,0.03396969715335459
Sacramento River,2017-10-05,Oct,2017,Rice,17.630770140367545
Sacramento River,2017-10-10,Oct,2017,Rice,2.4779095640602304
Sacramento River,2017-10-12,Oct,2017,Rice,0.21118379576513124
Sacramento River,2017-10-13,Oct,2017,Rice,15.18205930604919
Sacramento River,2017-10-14,Oct,2017,Rice,3.37053071630635
Sacramento River,2017-10-16,Oct,2017,Rice,34.37753578562313
Sacramento River,2017-10-17,Oct,2017,Rice,24.38886683576426
Sacramento River,2017-10-18,Oct,2017,Rice,30.356537946413294
Sacramento River,2017-10-19,Oct,2017,Rice,12.733335027886003
Sacramento River,2017-10-20,Oct,2017,Rice,43.67538389389134
Sacramento River,2017-10-22,Oct,2017,Rice,39.012293592492284
Sacramento River,2017-10-23,Oct,2017,Rice,14.211373004874636
Sacramento River,2017-10-24,Oct,2017,Rice,6.586773259601593
Sacramento River,2017-10-25,Oct,2017,Rice,2.4661125548588365
Sacramento River,2017-10-26,Oct,2017,Rice,2.4692981207854814
Sacramento River,2017-10-27,Oct,2017,Rice,1.0054255951051492
Sacramento River,2017-10-28,Oct,2017,Rice,12.312677383133902
Sacramento River,2017-10-30,Oct,2017,Rice,8.695925595661377
Sacramento River,2017-10-31,Oct,2017,Rice,104.1316843026586
Sacramento River,2017-11-01,Nov,2017,Rice,73.57627704369747
Sacramento River,2017-11-02,Nov,2017,Rice,17.880022138354178
Sacramento River,2017-11-06,Nov,2017,Rice,26.051094640676713
Sacramento River,2017-11-07,Nov,2017,Rice,26.37660384336166
Sacramento River,2017-11-08,Nov,2017,Rice,10.742971810193753
Sacramento River,2017-11-11,Nov,2017,Rice,9.725195297108627
Sacramento River,2017-11-18,Nov,2017,Rice,4.504915084079503
Sacramento River,2017-11-20,Nov,2017,Rice,18.67843919811023
Sacramento River,2017-11-30,Nov,2017,Rice,15.014460056132366
Sacramento River,2017-12-01,Dec,2017,Rice,202.13926445595268
Sacramento River,2017-12-06,Dec,2017,Rice,11.578819310784755
Sacramento River,2017-12-07,Dec,2017,Rice,14.430430695952698
Sacramento River,2017-12-09,Dec,2017,Rice,1.7865840045749968
Sacramento River,2017-12-15,Dec,2017,Rice,2.6508840119504384
Sacramento River,2017-12-22,Dec,2017,Rice,2.6234910867106054
Sacramento River,2017-12-31,Dec,2017,Rice,0.43749998993925
Sacramento River,2017-01-12,Jan,2017,Pyrethroid,0.06658049757979882
Sacramento River,2017-01-15,Jan,2017,Pyrethroid,104.4699680742459
Sacramento River,2017-01-16,Jan,2017,Pyrethroid,47.420047347673155
Sacramento River,2017-01-24,Jan,2017,Pyrethroid,87.11549712908759
Sacramento River,2017-01-29,Jan,2017,Pyrethroid,87.98395218584943
Sacramento River,2017-01-30,Jan,2017,Pyrethroid,90.60512500835068
Sacramento River,2017-01-31,Jan,2017,Pyrethroid,89.56743784160791
Sacramento River,2017-03-02,Mar,2017,Pyrethroid,9.852591774127513
Sacramento River,2017-03-03,Mar,2017,Pyrethroid,5.154543434395053
Sacramento River,2017-03-17,Mar,2017,Pyrethroid,10.5770701418045
Sacramento River,2017-03-27,Mar,2017,Pyrethroid,11.842732777344462
Sacramento River,2017-03-28,Mar,2017,Pyrethroid,15.234489165921197
Sacramento River,2017-04-05,Apr,2017,Pyrethroid,37.11899379522943
Sacramento River,2017-04-18,Apr,2017,Pyrethroid,3.226217247551579
Sacramento River,2017-04-21,Apr,2017,Pyrethroid,21.56119211560694
Sacramento River,2017-04-22,Apr,2017,Pyrethroid,11.751203339122531
Sacramento River,2017-04-26,Apr,2017,Pyrethroid,29.360841162225746
Sacramento River,2017-04-28,Apr,2017,Pyrethroid,38.69815057878919
Sacramento River,2017-04-29,Apr,2017,Pyrethroid,17.518349153178697
Sacramento River,2017-05-02,May,2017,Pyrethroid,107.71910527368426
Sacramento River,2017-05-03,May,2017,Pyrethroid,318.8230173471942
Sacramento River,2017-05-04,May,2017,Pyrethroid,234.07657231543104
Sacramento River,2017-05-05,May,2017,Pyrethroid,391.6160976447561
Sacramento River,2017-05-06,May,2017,Pyrethroid,159.52642532337484
Sacramento River,2017-05-07,May,2017,Pyrethroid,72.12594686226402
Sacramento River,2017-05-10,May,2017,Pyrethroid,258.4202390365828
Sacramento River,2017-05-11,May,2017,Pyrethroid,119.25032414715322
Sacramento River,2017-05-12,May,2017,Pyrethroid,188.5667149848426
Sacramento River,2017-05-13,May,2017,Pyrethroid,304.6582576967854
Sacramento River,2017-05-18,May,2017,Pyrethroid,253.81241743934646
Sacramento River,2017-05-24,May,2017,Pyrethroid,336.2049676545023
Sacramento River,2017-05-28,May,2017,Pyrethroid,195.83676464765153
Sacramento River,2017-05-30,May,2017,Pyrethroid,146.99982476761514
Sacramento River,2017-05-31,May,2017,Pyrethroid,153.204066149404
Sacramento River,2017-06-02,Jun,2017,Pyrethroid,197.73377520900283
Sacramento River,2017-06-03,Jun,2017,Pyrethroid,143.8082976264018
Sacramento River,2017-06-04,Jun,2017,Pyrethroid,41.46962385785506
Sacramento River,2017-06-06,Jun,2017,Pyrethroid,181.55370651153873
Sacramento River,2017-06-10,Jun,2017,Pyrethroid,26.698169903523937
Sacramento River,2017-06-11,Jun,2017,Pyrethroid,2.949093317435415
Sacramento River,2017-06-12,Jun,2017,Pyrethroid,25.5663768965204
Sacramento River,2017-06-13,Jun,2017,Pyrethroid,47.43978499753351
Sacramento River,2017-06-14,Jun,2017,Pyrethroid,84.54999289181643
Sacramento River,2017-06-15,Jun,2017,Pyrethroid,217.72834958305288
Sacramento River,2017-06-16,Jun,2017,Pyrethroid,42.48314569132986
Sacramento River,2017-06-17,Jun,2017,Pyrethroid,155.32659891724066
Sacramento River,2017-06-18,Jun,2017,Pyrethroid,13.664406605896962
Sacramento River,2017-06-20,Jun,2017,Pyrethroid,250.10693350512753
Sacramento River,2017-06-21,Jun,2017,Pyrethroid,302.00171696883444
Sacramento River,2017-06-22,Jun,2017,Pyrethroid,129.9517855870098
Sacramento River,2017-06-25,Jun,2017,Pyrethroid,211.78766572406883
Sacramento River,2017-06-28,Jun,2017,Pyrethroid,509.6261334526603
Sacramento River,2017-07-02,Jul,2017,Pyrethroid,81.85086965565404
Sacramento River,2017-07-04,Jul,2017,Pyrethroid,168.78777792040398
Sacramento River,2017-07-09,Jul,2017,Pyrethroid,58.29273332850036
Sacramento River,2017-07-11,Jul,2017,Pyrethroid,434.82040616268904
Sacramento River,2017-07-12,Jul,2017,Pyrethroid,318.74891940292144
Sacramento River,2017-07-13,Jul,2017,Pyrethroid,250.7680596915983
Sacramento River,2017-07-15,Jul,2017,Pyrethroid,444.3203762662712
Sacramento River,2017-07-16,Jul,2017,Pyrethroid,74.51201701054137
Sacramento River,2017-07-17,Jul,2017,Pyrethroid,374.2333888837813
Sacramento River,2017-07-18,Jul,2017,Pyrethroid,249.1802526523066
Sacramento River,2017-07-19,Jul,2017,Pyrethroid,324.3336442844423
Sacramento River,2017-07-20,Jul,2017,Pyrethroid,506.3136045457497
Sacramento River,2017-07-22,Jul,2017,Pyrethroid,187.2453562944051
Sacramento River,2017-07-23,Jul,2017,Pyrethroid,27.11603185851491
Sacramento River,2017-07-25,Jul,2017,Pyrethroid,141.00180328393338
Sacramento River,2017-07-27,Jul,2017,Pyrethroid,146.38080691583295
Sacramento River,2017-07-29,Jul,2017,Pyrethroid,99.39337812689493
Sacramento River,2017-07-31,Jul,2017,Pyrethroid,299.0074687570921
Sacramento River,2017-08-03,Aug,2017,Pyrethroid,228.23828203556684
Sacramento River,2017-08-05,Aug,2017,Pyrethroid,184.2166914014081
Sacramento River,2017-08-06,Aug,2017,Pyrethroid,68.5289424828963
Sacramento River,2017-08-07,Aug,2017,Pyrethroid,347.5141142770557
Sacramento River,2017-08-12,Aug,2017,Pyrethroid,59.37891338348879
Sacramento River,2017-08-14,Aug,2017,Pyrethroid,127.98314833002402
Sacramento River,2017-08-15,Aug,2017,Pyrethroid,61.105920135483224
Sacramento River,2017-08-16,Aug,2017,Pyrethroid,120.88700124415918
Sacramento River,2017-08-17,Aug,2017,Pyrethroid,234.0998949124031
Sacramento River,2017-08-18,Aug,2017,Pyrethroid,413.45277110535
Sacramento River,2017-08-19,Aug,2017,Pyrethroid,76.61181716758206
Sacramento River,2017-08-21,Aug,2017,Pyrethroid,65.88983216974563
Sacramento River,2017-08-22,Aug,2017,Pyrethroid,94.82522878598465
Sacramento River,2017-08-23,Aug,2017,Pyrethroid,77.95618672374194
Sacramento River,2017-08-24,Aug,2017,Pyrethroid,123.16077057872948
Sacramento River,2017-08-25,Aug,2017,Pyrethroid,83.62263005836843
Sacramento River,2017-08-26,Aug,2017,Pyrethroid,78.38403053158648
Sacramento River,2017-08-28,Aug,2017,Pyrethroid,36.401836411084574
Sacramento River,2017-08-29,Aug,2017,Pyrethroid,150.32877252849337
Sacramento River,2017-08-30,Aug,2017,Pyrethroid,106.97164990527351
Sacramento River,2017-08-31,Aug,2017,Pyrethroid,182.45807842827273
Sacramento River,2017-09-02,Sep,2017,Pyrethroid,129.28460648183133
Sacramento River,2017-09-03,Sep,2017,Pyrethroid,14.42805847277031
Sacramento River,2017-09-09,Sep,2017,Pyrethroid,268.61094634391605
Sacramento River,2017-09-10,Sep,2017,Pyrethroid,3.846802789189934
Sacramento River,2017-09-15,Sep,2017,Pyrethroid,679.6584655484568
Sacramento River,2017-09-22,Sep,2017,Pyrethroid,353.18274717474833
Sacramento River,2017-09-25,Sep,2017,Pyrethroid,358.334375292074
Sacramento River,2017-09-27,Sep,2017,Pyrethroid,256.9253417381129
Sacramento River,2017-09-29,Sep,2017,Pyrethroid,432.9077697949542
Sacramento River,2017-10-14,Oct,2017,Pyrethroid,0.1154684993262843
Sacramento River,2017-01-14,Jan,2017,Pyrethroid,132.0511968470635
Sacramento River,2017-01-17,Jan,2017,Pyrethroid,77.45680252125952
Sacramento River,2017-01-18,Jan,2017,Pyrethroid,18.608601717581184
Sacramento River,2017-01-19,Jan,2017,Pyrethroid,23.45949392917362
Sacramento River,2017-01-25,Jan,2017,Pyrethroid,221.98009471935737
Sacramento River,2017-01-27,Jan,2017,Pyrethroid,147.5596608294644
Sacramento River,2017-02-10,Feb,2017,Pyrethroid,10.943397705105923
Sacramento River,2017-02-13,Feb,2017,Pyrethroid,17.397366249204403
Sacramento River,2017-02-28,Feb,2017,Pyrethroid,15.233298055081304
Sacramento River,2017-03-06,Mar,2017,Pyrethroid,0.9037125810428207
Sacramento River,2017-03-09,Mar,2017,Pyrethroid,69.78684289917376
Sacramento River,2017-03-19,Mar,2017,Pyrethroid,4.226718774321853
Sacramento River,2017-03-20,Mar,2017,Pyrethroid,7.086963591187473
Sacramento River,2017-03-24,Mar,2017,Pyrethroid,0.1344202962500684
Sacramento River,2017-03-31,Mar,2017,Pyrethroid,1.1483148618493886
Sacramento River,2017-04-17,Apr,2017,Pyrethroid,2.9596184145468145
Sacramento River,2017-04-19,Apr,2017,Pyrethroid,6.309546232371279
Sacramento River,2017-04-23,Apr,2017,Pyrethroid,7.016987293399575
Sacramento River,2017-04-24,Apr,2017,Pyrethroid,45.86168495588288
Sacramento River,2017-04-25,Apr,2017,Pyrethroid,33.43827848817486
Sacramento River,2017-04-27,Apr,2017,Pyrethroid,9.304697719746013
Sacramento River,2017-05-08,May,2017,Pyrethroid,180.54210669338093
Sacramento River,2017-05-09,May,2017,Pyrethroid,225.76542123114254
Sacramento River,2017-05-14,May,2017,Pyrethroid,76.60700112116442
Sacramento River,2017-05-16,May,2017,Pyrethroid,258.4023350700859
Sacramento River,2017-05-20,May,2017,Pyrethroid,373.09260796122106
Sacramento River,2017-06-07,Jun,2017,Pyrethroid,47.4669960890414
Sacramento River,2017-06-09,Jun,2017,Pyrethroid,19.159103176163985
Sacramento River,2017-07-30,Jul,2017,Pyrethroid,78.49649863329952
Sacramento River,2017-08-13,Aug,2017,Pyrethroid,117.27672978508653
Sacramento River,2017-08-20,Aug,2017,Pyrethroid,3.03641325330157
Sacramento River,2017-08-27,Aug,2017,Pyrethroid,23.9415935375324
Sacramento River,2017-09-12,Sep,2017,Pyrethroid,346.46953387567856
Sacramento River,2017-09-13,Sep,2017,Pyrethroid,512.0710586968391
Sacramento River,2017-09-14,Sep,2017,Pyrethroid,219.05632509405606
Sacramento River,2017-09-16,Sep,2017,Pyrethroid,269.1116821494997
Sacramento River,2017-09-17,Sep,2017,Pyrethroid,34.065505242993616
Sacramento River,2017-09-18,Sep,2017,Pyrethroid,296.2905136346717
Sacramento River,2017-09-19,Sep,2017,Pyrethroid,319.4537099336501
Sacramento River,2017-09-20,Sep,2017,Pyrethroid,559.9482982009918
Sacramento River,2017-09-21,Sep,2017,Pyrethroid,277.1995551420081
Sacramento River,2017-09-23,Sep,2017,Pyrethroid,379.72604233638737
Sacramento River,2017-09-24,Sep,2017,Pyrethroid,29.255230415953385
Sacramento River,2017-09-26,Sep,2017,Pyrethroid,194.29197156949206
Sacramento River,2017-09-28,Sep,2017,Pyrethroid,212.59684094121357
Sacramento River,2017-09-30,Sep,2017,Pyrethroid,196.27215155671806
Sacramento River,2017-10-02,Oct,2017,Pyrethroid,32.1626071258909
Sacramento River,2017-10-03,Oct,2017,Pyrethroid,83.78953863935546
Sacramento River,2017-10-04,Oct,2017,Pyrethroid,217.15982004008947
Sacramento River,2017-10-05,Oct,2017,Pyrethroid,105.30316852614416
Sacramento River,2017-10-06,Oct,2017,Pyrethroid,0.0624999987466875
Sacramento River,2017-10-07,Oct,2017,Pyrethroid,80.22856282857215
Sacramento River,2017-10-08,Oct,2017,Pyrethroid,0.2226815933960316
Sacramento River,2017-10-10,Oct,2017,Pyrethroid,9.190237332639509
Sacramento River,2017-10-12,Oct,2017,Pyrethroid,1.8628313032946209
Sacramento River,2017-10-13,Oct,2017,Pyrethroid,2.8982052841431365
Sacramento River,2017-10-17,Oct,2017,Pyrethroid,2.6472602455118874
Sacramento River,2017-10-19,Oct,2017,Pyrethroid,0.0624999987466875
Sacramento River,2017-10-20,Oct,2017,Pyrethroid,0.9767776834233932
Sacramento River,2017-10-27,Oct,2017,Pyrethroid,0.48780649883512733
Sacramento River,2017-11-30,Nov,2017,Pyrethroid,2.2198017431522477
Sacramento River,2017-12-09,Dec,2017,Pyrethroid,19.408750152984354
Sacramento River,2017-12-31,Dec,2017,Pyrethroid,20.439620388362908
Sacramento River,2017-01-06,Jan,2017,Other,1472.988905403905
Sacramento River,2017-01-07,Jan,2017,Other,9.098414381805267
Sacramento River,2017-01-12,Jan,2017,Other,291.75181680694544
Sacramento River,2017-01-21,Jan,2017,Other,281.6430240416602
Sacramento River,2017-01-30,Jan,2017,Other,1413.5877531046874
Sacramento River,2017-01-31,Jan,2017,Other,2501.0843738359126
Sacramento River,2017-02-02,Feb,2017,Other,168.98716471008464
Sacramento River,2017-02-03,Feb,2017,Other,383.6699360196152
Sacramento River,2017-02-09,Feb,2017,Other,34.128618693403446
Sacramento River,2017-02-11,Feb,2017,Other,132.0218802571678
Sacramento River,2017-02-15,Feb,2017,Other,3253.8582748932135
Sacramento River,2017-02-16,Feb,2017,Other,235.6739926748325
Sacramento River,2017-02-17,Feb,2017,Other,471.54626822901486
Sacramento River,2017-02-18,Feb,2017,Other,1782.5872569158078
Sacramento River,2017-02-19,Feb,2017,Other,106.02884221261613
Sacramento River,2017-02-20,Feb,2017,Other,144.10615875095556
Sacramento River,2017-02-21,Feb,2017,Other,2083.0238418660037
Sacramento River,2017-02-22,Feb,2017,Other,2984.945003836438
Sacramento River,2017-02-23,Feb,2017,Other,3072.952470003009
Sacramento River,2017-02-25,Feb,2017,Other,2202.1637732931986
Sacramento River,2017-02-26,Feb,2017,Other,280.84136378050533
Sacramento River,2017-02-27,Feb,2017,Other,1396.2949630878466
Sacramento River,2017-03-06,Mar,2017,Other,1685.9607943934486
Sacramento River,2017-03-07,Mar,2017,Other,2391.124459921517
Sacramento River,2017-03-08,Mar,2017,Other,4022.2601072484636
Sacramento River,2017-03-09,Mar,2017,Other,2912.8691172671365
