Date,LIS_DailyAvgInstFlow,LIS_DailyAvgNetFlow,SR_DailyAvgNetFlow
10/5/2019,-31.5,-37.6,18600
10/6/2019,-10.9,-25.8,17900
10/7/2019,-14.2,-25.4,17500
10/8/2019,-29.7,-32.9,17000
10/9/2019,-30.2,-18.7,16300
10/10/2019,4.71,0.381,15300
10/11/2019,-12.5,-13.7,14200
10/12/2019,-53.1,-48.3,13400
10/13/2019,-78.2,-71.7,12900
10/14/2019,-80.5,-76.1,12600
10/15/2019,-81.3,-78,12400
10/16/2019,-97.3,-88.7,12000
10/17/2019,-102,-92.2,12500
10/18/2019,-67.5,-68.8,12900
10/19/2019,-48,-47.9,12700
10/20/2019,-37.7,-38.9,12500
10/21/2019,-24.5,-39.4,13000
10/22/2019,-37.1,-50.1,13100
10/23/2019,-39.4,-52.2,12700
10/24/2019,-56.1,-57.2,12200
10/25/2019,-74.3,-68.2,12000
10/26/2019,-86.1,-60.9,12300
10/27/2019,-6.88,-30.4,12100
10/28/2019,-78.9,-56.5,11500
10/29/2019,-35.1,-38.3,12200
10/30/2019,-28.9,-26.2,12300
10/31/2019,-43.8,-38.6,11600
11/1/2019,-56.5,-51.4,11100
11/2/2019,-59.9,-59.6,11300
11/3/2019,-66.3,-66.5,11000
11/4/2019,-46.8,-62.9,10500
11/5/2019,-42.6,-57.1,10000
11/6/2019,-57,-59.8,9700
11/7/2019,-63.6,-60.1,9620
11/8/2019,-53.5,-49,9620
11/9/2019,-33.3,-35.1,9650
11/10/2019,-37.5,-33.6,9710
11/11/2019,-29.4,-31.5,9760
11/12/2019,-59.7,-58.3,9970
11/13/2019,-120,-108,10100
11/14/2019,-122,-113,10200
11/15/2019,-82.8,-85.6,10500
11/16/2019,-93,-87,10600
11/17/2019,-93.2,-92.3,10600
11/18/2019,-98.9,-94.1,10500
11/19/2019,-64,NA,10800
11/20/2019,NA,NA,11200
11/21/2019,-26.8,NA,11000
11/22/2019,-35.8,-33.1,11000
11/23/2019,-40.2,-38,10800
11/24/2019,-50.8,-43.3,10800
11/25/2019,-21,-17.1,11000
11/26/2019,11.3,6.97,10700
11/27/2019,-11.6,2.85,10900
11/28/2019,15.3,17.5,11600
11/29/2019,14.3,22.1,12000
11/30/2019,40.6,56.4,12400
12/1/2019,266,320,13300
12/2/2019,916,788,16700
12/3/2019,752,740,19200
12/4/2019,448,475,20600
12/5/2019,379,382,21000
12/6/2019,316,325,20100
12/7/2019,338,335,19500
12/8/2019,346,338,20100
12/9/2019,284,300,21600
12/10/2019,332,322,23700
12/11/2019,312,313,23400
12/12/2019,283,284,21500
12/13/2019,252,260,20000
12/14/2019,238,246,20000
12/15/2019,240,237,20800
12/16/2019,230,223,21000
12/17/2019,210,211,20300
12/18/2019,210,211,19300
12/19/2019,222,210,18400
12/20/2019,173,172,17600
12/21/2019,133,141,17000
12/22/2019,184,187,17200
12/23/2019,266,254,18100
12/24/2019,246,249,19300
12/25/2019,227,233,20500
12/26/2019,218,220,20400
12/27/2019,186,191,19500
12/28/2019,161,165,18700
12/29/2019,159,158,18100
12/30/2019,160,162,17600
12/31/2019,180,172,17200
1/1/2020,187,182,16600
1/2/2020,179,177,16000
1/3/2020,168,165,15600
1/4/2020,140,145,15000
1/5/2020,145,145,14700
1/6/2020,156,154,14500
1/7/2020,158,156,14300
1/8/2020,143,152,14500
1/9/2020,203,210,15000
1/10/2020,294,276,15200
1/11/2020,230,242,15100
1/12/2020,217,221,15100
1/13/2020,210,207,14900
1/14/2020,178,178,14800
1/15/2020,151,151,14700
1/16/2020,172,176,14400
1/17/2020,248,236,14900
1/18/2020,242,240,15200
1/19/2020,231,234,16300
1/20/2020,249,246,16500
1/21/2020,261,260,16000
1/22/2020,259,263,15500
1/23/2020,268,268,15100
1/24/2020,271,274,15800
1/25/2020,281,285,16900
1/26/2020,308,302,17300
1/27/2020,300,295,18700
1/28/2020,266,274,22300
1/29/2020,309,301,24500
1/30/2020,307,302,23400
1/31/2020,254,260,21400
2/1/2020,251,250,19500
2/2/2020,255,257,18200
2/3/2020,264,NA,17600
2/4/2020,NA,NA,16900
2/5/2020,NA,NA,16400
2/6/2020,NA,NA,16000
2/7/2020,NA,NA,15400
2/8/2020,NA,NA,15000
2/9/2020,NA,NA,14600
2/10/2020,NA,NA,13700
2/11/2020,NA,NA,13200
2/12/2020,NA,NA,13000
2/13/2020,NA,NA,12700
2/14/2020,NA,NA,12800
2/15/2020,NA,NA,13000
2/16/2020,NA,NA,13000
2/17/2020,NA,NA,12700
2/18/2020,NA,NA,12000
2/19/2020,NA,NA,11700
2/20/2020,NA,NA,11500
2/21/2020,179,NA,11200
2/22/2020,163,172,11100
2/23/2020,186,180,11500
2/24/2020,172,171,11900
2/25/2020,163,163,11900
2/26/2020,165,165,12000
2/27/2020,162,NA,12000
2/28/2020,NA,NA,11800
2/29/2020,NA,NA,11700
3/1/2020,NA,NA,12100
3/2/2020,NA,NA,12000
3/3/2020,NA,NA,11800
3/4/2020,NA,NA,11900
3/5/2020,NA,NA,11900
3/6/2020,NA,NA,12100
3/7/2020,NA,NA,12300
3/8/2020,NA,NA,12200
3/9/2020,NA,NA,11900
3/10/2020,NA,NA,11500
3/11/2020,NA,NA,11000
3/12/2020,NA,NA,10700
3/13/2020,NA,NA,10600
3/14/2020,NA,NA,11000
3/15/2020,NA,NA,11300
3/16/2020,NA,NA,12000
3/17/2020,NA,NA,12700
3/18/2020,NA,NA,12800
3/19/2020,NA,NA,13100
3/20/2020,104,NA,14000
3/21/2020,125,122,14200
3/22/2020,127,125,13300
3/23/2020,104,118,12500
3/24/2020,146,138,12200
3/25/2020,135,134,11900
3/26/2020,128,124,11900
3/27/2020,112,116,11900
3/28/2020,127,124,11900
3/29/2020,148,160,11700
3/30/2020,233,219,11700
3/31/2020,221,220,12000
4/1/2020,192,191,12600
4/2/2020,160,163,12700
4/3/2020,149,147,12300
4/4/2020,142,151,12300
4/5/2020,192,191,13600
4/6/2020,232,224,16700
4/7/2020,219,221,19500
4/8/2020,226,226,19000
4/9/2020,244,233,17100
4/10/2020,205,211,15200
4/11/2020,194,197,14100
4/12/2020,197,194,13500
4/13/2020,181,184,13100
4/14/2020,173,171,12800
4/15/2020,147,146,12000
4/16/2020,136,138,11000
4/17/2020,153,151,10300
4/18/2020,138,139,10300
4/19/2020,130,131,10000
4/20/2020,143,146,9600
4/21/2020,153,153,9200
4/22/2020,148,150,8910
4/23/2020,172,169,8800
4/24/2020,173,161,8610
4/25/2020,102,116,8370
4/26/2020,131,127,8530
4/27/2020,130,133,8850
4/28/2020,131,127,8530
4/29/2020,113,112,8260
4/30/2020,99.2,96.8,8440
5/1/2020,63.5,61.9,8430
5/2/2020,30.3,35.8,8440
5/3/2020,35,38.6,8400
5/4/2020,51.5,51.6,8230
5/5/2020,69.9,62.1,8110
5/6/2020,60.5,53.2,8600
5/7/2020,17.5,23.9,8250
5/8/2020,9.58,4.75,7880
5/9/2020,-15.8,-8.35,7770
5/10/2020,-13.4,4.64,7890
5/11/2020,68.8,54.5,8550
5/12/2020,71,72.2,9350
5/13/2020,79.6,69.8,10500
5/14/2020,54.4,56.8,11300
5/15/2020,42.4,39.1,11600
5/16/2020,17.7,17.1,11700
5/17/2020,11.3,6.9,12100
5/18/2020,-0.698,4.45,12900
5/19/2020,12.1,10.8,13800
5/20/2020,26.8,21.2,15000
5/21/2020,16.1,13.6,15700
5/22/2020,-17.4,-12.9,15100
5/23/2020,-52.7,-50.8,13700
5/24/2020,-98.7,-88.3,12400
5/25/2020,-82.3,-88,11200
5/26/2020,-90.6,-89.7,10300
5/27/2020,-87.5,-89.1,9550
5/28/2020,-87.5,-97.6,9220
5/29/2020,-134,-111,9560
5/30/2020,-33.2,-56.2,10500
5/31/2020,-43.6,-45.4,11100
6/1/2020,-58.4,-56.9,11800
6/2/2020,-66.1,-59.7,12400
6/3/2020,-20.6,-35.7,12600
6/4/2020,-63.5,-69.7,12200
6/5/2020,-140,-115,11600
6/6/2020,-71.1,-62.5,11800
6/7/2020,2.43,3.55,12000
6/8/2020,22.1,14.9,11900
6/9/2020,-16.9,-11.3,11600
6/10/2020,-21,-27,11500
6/11/2020,-49.5,-44.5,11500
6/12/2020,-56.1,-49.9,11400
6/13/2020,-9.55,-26.8,11800
6/14/2020,-35.8,-25.7,12100
6/15/2020,-0.332,-9.52,12400
6/16/2020,-9.88,-6.84,13100
6/17/2020,-0.992,-10.9,13300
6/18/2020,-40.7,-39.6,13100
6/19/2020,-51.3,-60.5,12800
6/20/2020,-61.8,-55.1,12700
6/21/2020,-37,-35.6,12700
6/22/2020,-36,-39.3,12500
6/23/2020,-78.5,-64.4,12500
6/24/2020,-78.2,-74.7,12600
6/25/2020,-102,-91.9,12500
6/26/2020,-90.6,-95.1,12300
6/27/2020,-91.1,-88.9,12000
6/28/2020,-67,-78.7,12400
6/29/2020,-74.8,-82.9,12900
6/30/2020,-77.8,-90.9,12700
7/1/2020,-92.2,-96.6,12600
7/2/2020,-105,-105,13000
7/3/2020,-81.5,-80.7,13600
7/4/2020,-77.3,-71.5,13500
7/5/2020,-101,-93.5,13300
7/6/2020,-130,-110,13500
7/7/2020,-93.9,-94.2,14000
7/8/2020,-107,-96.9,14100
7/9/2020,-102,-102,14100
7/10/2020,-104,-98.3,14200
7/11/2020,-70.1,-84,14200
7/12/2020,-88.1,-89,14100
7/13/2020,-88.4,-93.9,14000
7/14/2020,-93,-105,14100
7/15/2020,-126,-131,14100
7/16/2020,-133,-135,14200
7/17/2020,-117,-123,14300
7/18/2020,-102,-116,14400
7/19/2020,-144,-130,14500
7/20/2020,-130,-122,14800
7/21/2020,-119,-111,14800
7/22/2020,-121,-108,14600
7/23/2020,-110,-101,14500
7/24/2020,-126,-110,14300
7/25/2020,-108,-108,13900
7/26/2020,-87.3,-91.2,13400
7/27/2020,-72.4,-83.9,12900
7/28/2020,-83.7,-98.1,12700
7/29/2020,-88.7,-104,12700
7/30/2020,-95.4,-104,12800
7/31/2020,-113,-112,12600
8/1/2020,-116,-115,12500
8/2/2020,-131,-120,12600
8/3/2020,-130,-116,12600
8/4/2020,-106,-104,12500
8/5/2020,-113,-102,12500
8/6/2020,-92.9,-85.7,12500
8/7/2020,-82.2,-82,12400
8/8/2020,-109,-96.8,12400
8/9/2020,-107,-106,12400
8/10/2020,-112,-112,12200
8/11/2020,-108,-108,12000
8/12/2020,-52,-75.3,12000
8/13/2020,-57.3,-76.2,12200
8/14/2020,-98.6,-102,12400
8/15/2020,-81.9,-97.3,12500
8/16/2020,-106,-94.1,12600
8/17/2020,-65.3,-65.5,13100
8/18/2020,-58.2,-58.8,13300
8/19/2020,-89.1,-77.8,13800
8/20/2020,-101,-88.1,14900
8/21/2020,-96.1,-80.4,16000
8/22/2020,-48.5,-44.9,16500
8/23/2020,-39,-26.3,16500
8/24/2020,-39.8,-41.7,16100
8/25/2020,-62.4,-64.9,15800
8/26/2020,-36.2,-50.9,15400
8/27/2020,10.8,-20.1,15100
8/28/2020,3.78,-8.87,14700
8/29/2020,-1.41,1.92,14400
8/30/2020,12.4,12.8,14100
8/31/2020,-1.3,4.49,13600
9/1/2020,2.03,24.3,13300
9/2/2020,113,109,13200
9/3/2020,160,159,13000
9/4/2020,150,150,12900
9/5/2020,111,121,12700
9/6/2020,116,118,12500
9/7/2020,111,122,12300
9/8/2020,112,113,12200
9/9/2020,67.9,81.6,12300
9/10/2020,95.7,81,12400
9/11/2020,106,90,12100
9/12/2020,96.1,78.7,12000
9/13/2020,68.5,63,12000
9/14/2020,76.5,78.1,12200
9/15/2020,83,82.6,12200
9/16/2020,57.4,55.6,11900
9/17/2020,-16.5,0.981,11300
9/18/2020,-28.8,-15,11200
9/19/2020,5.04,3.19,11400
9/20/2020,-20.8,-1.41,11100
9/21/2020,8.47,11.3,10600
9/22/2020,0.878,9.21,10400
9/23/2020,-12.4,-14.5,10300
9/24/2020,-13.4,-30,10100
9/25/2020,6.73,-27.8,10400
9/26/2020,-39.8,-34.4,10700
9/27/2020,-43.9,-45.4,10700
9/28/2020,-67.6,-68.8,10700
9/29/2020,-88.6,-83.4,10500
9/30/2020,-85,-77.8,10600
10/1/2020,-77.1,-76.5,10500
10/2/2020,-97.5,-90.3,10300
10/3/2020,-97.7,-92.8,10100
10/4/2020,-90.7,-87.3,9880
10/5/2020,-84.9,-82.9,9790
10/6/2020,-97.2,-93.5,9500
10/7/2020,-143,-126,9110
10/8/2020,-144,-135,9220
10/9/2020,-103,-117,9140
10/10/2020,-99.6,-111,8980
10/11/2020,-61.6,-94.2,9160
10/12/2020,-99.3,-105,8740
10/13/2020,-129,-119,8470
10/14/2020,-101,-105,8760
10/15/2020,-120,-110,8690
10/16/2020,-126,-119,8430
10/17/2020,-130,-122,8310
10/18/2020,-133,-124,8200
10/19/2020,-121,-115,8090
10/20/2020,-109,-106,7790
10/21/2020,-126,-111,7720
10/22/2020,-88.7,-94.5,7820
10/23/2020,-59.1,-78.6,7680
10/24/2020,-40.9,-61.2,7540
10/25/2020,-21.5,-25.3,8120
10/26/2020,-14.6,-23.7,8150
10/27/2020,-60.6,-49.3,7460
10/28/2020,-43.2,-43.7,7470
10/29/2020,-45.6,-42.4,7640
10/30/2020,-45,-43.3,7680
10/31/2020,-50.6,-45.7,7830
11/1/2020,-44.8,-45.4,7700
11/2/2020,-55.2,-48.5,7280
11/3/2020,-60.8,-56,7340
11/4/2020,-67.9,-63.8,7800
11/5/2020,-71.1,-70.9,7730
11/6/2020,-108,-81.9,7650
11/7/2020,-16.3,-36.2,8110
11/8/2020,9.81,-14.5,8350
11/9/2020,-5.48,-16.2,8040
11/10/2020,-31.2,-38.2,7640
11/11/2020,-68.4,-58.9,7720
11/12/2020,-59,-55.9,7800
11/13/2020,-60.2,-53.8,7940
11/14/2020,-48.8,-49.8,8140
11/15/2020,-62.7,-56.6,8150
11/16/2020,-70.5,-70,8090
11/17/2020,-120,-88.9,8150
11/18/2020,-49.4,-56.9,9070
11/19/2020,-18.5,-34.9,9650
11/20/2020,-45,-45.2,9520
11/21/2020,-46.2,-53.9,9420
11/22/2020,-44.7,-57.1,9310
11/23/2020,-52.8,-54,9150
11/24/2020,-52,-46.6,9060
11/25/2020,-34.8,-32.1,9470
11/26/2020,-11.7,-23,9600
11/27/2020,-57.3,-48,9110
11/28/2020,-61.7,-61.5,9050
11/29/2020,-80.3,-71.1,8860
11/30/2020,-57.1,-64.2,8730
12/1/2020,-76.5,-70.4,8580
12/2/2020,-82.2,-74.8,8580
12/3/2020,-57,-59.9,8600
12/4/2020,-46.3,-44.8,8470
12/5/2020,-27.7,-30.3,8370
12/6/2020,-11.5,-13.5,8400
12/7/2020,17.3,4.24,8280
12/8/2020,1.71,-1.14,7920
12/9/2020,-13.2,-13.1,7910
12/10/2020,-28.5,-26.2,7840
12/11/2020,-38.2,-33.2,8020
12/12/2020,-25.4,-26,8130
12/13/2020,-18.9,-8.38,8250
12/14/2020,22.6,14.7,8990
12/15/2020,1.04,6.37,9380
12/16/2020,-1.13,0.505,9340
12/17/2020,-8.57,3.22,9580
12/18/2020,53,40.1,10100
12/19/2020,69.2,53.4,10200
12/20/2020,32.8,36.2,9960
12/21/2020,29.5,34.1,9690
12/22/2020,60.6,52.1,9570
12/23/2020,47.8,48,9370
12/24/2020,36.1,36.2,8820
12/25/2020,24.5,27.1,8250
12/26/2020,26,29.6,8290
12/27/2020,39,38.7,8380
12/28/2020,40.5,46,8530
12/29/2020,57.7,54.6,8910
12/30/2020,41.1,46.6,8760
12/31/2020,47.6,50.5,8690
1/1/2021,63,61.1,8520
1/2/2021,71.6,69.6,8350
1/3/2021,76.1,76.1,8070
1/4/2021,80.1,82.8,8000
1/5/2021,105,89.1,8600
1/6/2021,73,75.1,8660
1/7/2021,65,65.7,8990
1/8/2021,68.8,66,9300
1/9/2021,55.9,58.7,9140
1/10/2021,57,57.6,8830
1/11/2021,54,56.6,8720
1/12/2021,42.4,49.9,8780
1/13/2021,48.3,48.5,8900
1/14/2021,44,43.8,8820
1/15/2021,34.3,34.9,8480
1/16/2021,31.3,32.6,8420
1/17/2021,43.6,44,8720
1/18/2021,78.6,63.6,9110
1/19/2021,60.1,59.5,8670
1/20/2021,44.9,46.3,7840
1/21/2021,42.9,36.5,7620
1/22/2021,19.1,30,7620
1/23/2021,67,59.1,7740
1/24/2021,65.5,74.9,7530
1/25/2021,110,107,7970
1/26/2021,118,132,7710
1/27/2021,209,206,8770
1/28/2021,281,274,10700
1/29/2021,290,294,12600
1/30/2021,309,308,15200
1/31/2021,349,347,16400
2/1/2021,394,386,15300
2/2/2021,378,371,13700
2/3/2021,328,330,13000
2/4/2021,290,290,13700
2/5/2021,259,258,14900
2/6/2021,241,238,14400
2/7/2021,209,209,12600
2/8/2021,177,183,11300
2/9/2021,173,178,10900
2/10/2021,191,194,10800
2/11/2021,208,211,10900
2/12/2021,235,229,11200
2/13/2021,224,224,11300
2/14/2021,206,197,12000
2/15/2021,150,164,12800
2/16/2021,182,172,13400
2/17/2021,172,169,13400
2/18/2021,144,149,13100
2/19/2021,151,152,12400
2/20/2021,166,162,11600
2/21/2021,162,161,10900
2/22/2021,151,155,10200
2/23/2021,158,155,10100
2/24/2021,150,150,10100
2/25/2021,145,150,9390
2/26/2021,151,151,9110
2/27/2021,146,141,9130
2/28/2021,109,115,8570
3/1/2021,101,101,8110
3/2/2021,93.2,87.4,7920
3/3/2021,50.6,64.9,7760
3/4/2021,93.3,77.9,7940
3/5/2021,88.1,85.7,7600
3/6/2021,78.1,77.5,7690
3/7/2021,63.9,66.8,7890
3/8/2021,60.4,64.9,7810
3/9/2021,76.6,75.8,7920
3/10/2021,67.8,73.6,8230
3/11/2021,86.3,83,9630
3/12/2021,80.9,77.1,10700
3/13/2021,49.4,59.8,10900
3/14/2021,79.9,70.4,10500
3/15/2021,76.4,75.2,10000
3/16/2021,65.3,69.5,9720
3/17/2021,69.6,65.8,9990
3/18/2021,66,66,10900
3/19/2021,64.9,67.4,11000
3/20/2021,80.9,81.8,11000
3/21/2021,97.2,90.9,11900
3/22/2021,74.3,80.9,12400
3/23/2021,88.1,74,12000
3/24/2021,17.7,29.3,10500
3/25/2021,18.9,27.8,9810
3/26/2021,63,56.4,9610
3/27/2021,69.2,67.7,9130
3/28/2021,76.8,71.7,8790
3/29/2021,57.3,65.2,8730
3/30/2021,77.8,76.5,8670
3/31/2021,96.5,89.9,8320
4/1/2021,85.7,83.4,8190
4/2/2021,68.2,63.4,8150
4/3/2021,39.2,46.2,8350
4/4/2021,50,49.4,8620
4/5/2021,44.2,45.6,8680
4/6/2021,49.4,43.8,8980
4/7/2021,23.1,34.9,9040
4/8/2021,51.3,43.5,9280
4/9/2021,26.1,33.1,9120
4/10/2021,44.9,38.2,9140
4/11/2021,25.9,30,9110
4/12/2021,29.8,23.9,9000
4/13/2021,19.1,24.8,8930
4/14/2021,30.3,25.6,8880
4/15/2021,14.9,14,8600
4/16/2021,0.446,10.1,8340
4/17/2021,43.5,36.7,8350
4/18/2021,47.9,41.1,7920
4/19/2021,12.1,13.6,7320
4/20/2021,6.57,10.4,7170
4/21/2021,19.9,15.7,7100
4/22/2021,6.74,15.7,6850
4/23/2021,44,36,6830
4/24/2021,27,32.6,6580
4/25/2021,47.6,43.3,6220
4/26/2021,52.7,49.7,6300
4/27/2021,45.5,44.9,6550
4/28/2021,33.3,34,6540
4/29/2021,21,23,6100
4/30/2021,5.46,11.2,5620
5/1/2021,16.4,23.7,5520
5/2/2021,72.8,61.7,6040
5/3/2021,51.2,42,6090
5/4/2021,-20.8,-21.3,5750
5/5/2021,-58.5,-61.1,5460
5/6/2021,-87.2,-75.3,5280
5/7/2021,-50.3,-45.9,5940
5/8/2021,-14.7,-32,6390
5/9/2021,-89.2,-75.6,6740
5/10/2021,-73.8,-86.8,7650
5/11/2021,-115,-110,7620
5/12/2021,-139,-132,7320
5/13/2021,-136,-138,7260
5/14/2021,-154,-147,7270
5/15/2021,-139,-148,7420
5/16/2021,-155,-148,7400
5/17/2021,-121,-125,7800
5/18/2021,-107,-115,7770
5/19/2021,-126,-124,7890
5/20/2021,-90.9,-98.1,8540
5/21/2021,-110,-106,8270
5/22/2021,-128,-123,8040
5/23/2021,-97.3,-106,8220
5/24/2021,-115,-110,8270
5/25/2021,-112,-111,8190
5/26/2021,-114,-112,7910
5/27/2021,-118,-116,7650
5/28/2021,-96.3,-91.4,7330
5/29/2021,-72.3,-60.2,6930
5/30/2021,-34.9,-49.1,6640
5/31/2021,-60.4,-59.5,6260
6/1/2021,-65.5,-64.3,5980
6/2/2021,-44.3,-50.6,6050
6/3/2021,-46.6,-55.8,5750
6/4/2021,-73.2,-70.7,5690
6/5/2021,-69.6,-75.2,6100
6/6/2021,-108,-99.9,6210
6/7/2021,-108,-102,6180
6/8/2021,-74.2,-77.3,6530
6/9/2021,-93.3,-88,6810
6/10/2021,-98.5,-106,7040
6/11/2021,-130,-122,6880
6/12/2021,-133,-128,6670
6/13/2021,-129,-119,6720
6/14/2021,-98,-98,6860
6/15/2021,-79.2,-81.9,7020
6/16/2021,-65.7,-76.2,6950
6/17/2021,-89.9,-93.2,6260
6/18/2021,-97.5,-99.8,6020
6/19/2021,-98.7,-108,6220
6/20/2021,-117,-122,6490
6/21/2021,-124,-124,6680
6/22/2021,-114,-122,6940
6/23/2021,-134,-130,6910
6/24/2021,-131,-126,6920
6/25/2021,-123,-111,7060
6/26/2021,-98.3,-96.4,7070
6/27/2021,-116,-99.3,6890
6/28/2021,-112,-102,6950
6/29/2021,-83.3,-96.5,6960
6/30/2021,-112,-112,7140
7/1/2021,-109,-114,7400
7/2/2021,-98.4,-109,7120
7/3/2021,-116,-123,6630
7/4/2021,-147,-143,6790
7/5/2021,-135,-139,7270
7/6/2021,-130,-138,7450
7/7/2021,-150,-149,7630
7/8/2021,-145,-145,7840
7/9/2021,-149,-138,7640
7/10/2021,-134,-136,7420
7/11/2021,-172,-152,7450
7/12/2021,-131,-133,7420
7/13/2021,-144,-132,7330
7/14/2021,-137,-133,7360
7/15/2021,-126,-125,7470
7/16/2021,-103,-112,7510
7/17/2021,-110,-117,7440
7/18/2021,-120,-133,7520
7/19/2021,-152,-161,7580
7/20/2021,-170,-166,7540
7/21/2021,-124,-138,7540
7/22/2021,-141,-136,7740
7/23/2021,-140,-135,7750
7/24/2021,-149,-139,7510
7/25/2021,-156,-146,7500
7/26/2021,-159,-140,7790
7/27/2021,-100,-108,8130
7/28/2021,-123,-111,7510
7/29/2021,-126,-124,7380
7/30/2021,-121,-126,7300
7/31/2021,-123,-125,7140
8/1/2021,-101,-113,7070
8/2/2021,-91.3,-107,7170
8/3/2021,-101,-112,7190
8/4/2021,-150,-144,7080
8/5/2021,-133,-138,7300
8/6/2021,-118,-121,7430
8/7/2021,-137,-130,7280
8/8/2021,-145,-130,7230
8/9/2021,-106,-110,7250
8/10/2021,-117,-110,7290
8/11/2021,-143,-121,7290
8/12/2021,-125,-117,7290
8/13/2021,-108,-104,7370
8/14/2021,-97.4,-101,7220
8/15/2021,-97.4,-107,7130
8/16/2021,-103,-113,7380
8/17/2021,-92,-112,7700
8/18/2021,-98.9,-116,8040
8/19/2021,-111,-112,8230
8/20/2021,-96.6,-96.2,8090
8/21/2021,-105,-91.5,8120
8/22/2021,-70.9,-66.2,8150
8/23/2021,-75.3,-62.1,8080
8/24/2021,-75.1,-68.2,8180
8/25/2021,-80.7,-71.5,8100
8/26/2021,-71.9,-68,8190
8/27/2021,-78.5,-68.9,8070
8/28/2021,-76.7,-75.2,7670
8/29/2021,-86.2,-79.9,7470
8/30/2021,-68.7,-77.5,7330
8/31/2021,-69.6,-82,7250
9/1/2021,-67,-80.6,7350
9/2/2021,-24.6,-52.3,7750
9/3/2021,-42.1,-43,7880
9/4/2021,-42.7,-37,7990
9/5/2021,-42.7,-38.1,8020
9/6/2021,-49,-41.6,7900
9/7/2021,-40.1,-33.1,7630
9/8/2021,-23.7,-23.3,7510
9/9/2021,-47.3,-26.9,7570
9/10/2021,-10.5,-6.91,7830
9/11/2021,16.4,20.1,7780
9/12/2021,31.3,36.7,7640
9/13/2021,26,23.5,7580
9/14/2021,19.5,2.67,7540
9/15/2021,-12.1,-27.4,7490
9/16/2021,-17.3,-38.6,7590
9/17/2021,-47.3,-46.2,7670
9/18/2021,-58.8,-46.3,7730
9/19/2021,-36.5,-33.1,7910
9/20/2021,-39.6,-34.9,7750
9/21/2021,-44,-43.7,7520
9/22/2021,-75.8,-65.4,7340
9/23/2021,-83,-76.3,7490
9/24/2021,-66.1,-62.8,7390
9/25/2021,-64.9,-58.6,7280
9/26/2021,-64.1,-58.1,7220
9/27/2021,-55.2,-52.2,7240
9/28/2021,-30.6,-46.8,7630
9/29/2021,-49.6,-55.2,7520
9/30/2021,-29.8,-47,7500
10/1/2021,-42.7,-50.2,7300
10/2/2021,-59.1,-61.4,7200
10/3/2021,-67,-63.9,7220
10/4/2021,-66.3,-68.6,7010
10/5/2021,-109,-90.4,7040
10/6/2021,-83.9,-82.3,7280
10/7/2021,-77.8,-73.1,7280
10/8/2021,-77,-68.1,7470
10/9/2021,-39.6,-47,7630
10/10/2021,-54,-44.3,7500
10/11/2021,-32.5,-38.4,8070
10/12/2021,-33.2,-36.7,7790
10/13/2021,-26.3,-32.5,7380
10/14/2021,-17.1,-25.4,7620
10/15/2021,-25.5,-27.4,7560
10/16/2021,-31.2,-32,7200
10/17/2021,-58.6,-45.5,6970
10/18/2021,-21.2,-28.7,7360
10/19/2021,-16.6,-15.1,7350
10/20/2021,-8.32,-9.78,7440
10/21/2021,-15,-18.2,7710
10/22/2021,-55,-38.7,8240
10/23/2021,-12.1,-26.2,8860
10/24/2021,-17.7,55.5,12900
10/25/2021,428,429,24300
10/26/2021,921,860,34500
10/27/2021,1070,1050,35100
10/28/2021,1040,1020,29200
10/29/2021,774,745,22400
10/30/2021,332,362,18300
10/31/2021,79.7,106,14800
11/1/2021,24.8,29.9,12300
11/2/2021,17.7,18.6,11000
11/3/2021,14.7,24.4,9900
11/4/2021,57,49.8,9910
11/5/2021,46.1,53.8,10100
11/6/2021,52,60,9670
11/7/2021,70,72.1,9300
11/8/2021,59.9,70.3,8810
11/9/2021,68.1,66.8,9050
11/10/2021,70.3,58.8,9530
11/11/2021,53.4,40.5,10700
11/12/2021,32.7,20.5,13000
11/13/2021,-5.71,-2.04,12400
11/14/2021,-13,-10.6,10700
11/15/2021,-21.7,-23.6,9180
11/16/2021,-48.8,-43,8320
11/17/2021,-52.7,-49.5,7540
11/18/2021,-71.4,-60.9,7120
11/19/2021,-62.8,-60.2,7100
11/20/2021,-46.2,-46.5,6990
11/21/2021,-44.8,-45.8,6890
11/22/2021,-50.9,-50.3,6560
11/23/2021,-52,-45,6670
11/24/2021,-21.6,-21.5,6880
11/25/2021,5.81,-3.94,6580
11/26/2021,-3.7,-2.12,6330
11/27/2021,15.5,5.02,6390
11/28/2021,16.7,11.1,6400
11/29/2021,7.25,0.224,6450
11/30/2021,-26.1,-21.5,6410
12/1/2021,-37.7,-34.6,6300
12/2/2021,-50.6,-48.3,6100
12/3/2021,-63,-49.4,6040
12/4/2021,-17.8,-18.7,6340
12/5/2021,-14.6,-11.8,6580
12/6/2021,-34.4,-26.8,6540
12/7/2021,-48.5,-40.4,6460
12/8/2021,-41.2,-40.3,6600
12/9/2021,-15.4,-23.6,6880
12/10/2021,55.1,42,6930
12/11/2021,118,98.8,6500
12/12/2021,73.6,86.4,6440
12/13/2021,197,301,9120
12/14/2021,1110,962,16200
12/15/2021,1100,1160,24600
12/16/2021,1300,1330,28500
12/17/2021,1730,1650,28100
12/18/2021,1670,1660,27300
12/19/2021,1530,1480,24900
12/20/2021,989,980,21200
