Survey.x,StationCode,Latitude,Longitude,Intersect,geometry,RegionMult,Region
EDSM,20-13-RV02,38.15329,-121.68897,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-13-RV03,38.09735,-121.72016,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-14-CS01,38.23812,-121.68305,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-14-CS02,38.28373,-121.66475,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-14-CS03,38.25775,-121.69138,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-14-CS04,38.30017,-121.7299,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-14-CS05,38.23125,-121.67637,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-14-CS07,38.24951,-121.69548,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-14-LSSC01,38.2058,-121.65858,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-14-LSSC02,38.41428,-121.61128,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-14-LSSC03,38.26372,-121.66566,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-14-LSSC04,38.21014,-121.66415,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-14-LSSC05,38.43035,-121.60382,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-14-RV01,38.10292,-121.72159,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-14-RV02,38.15192,-121.6884,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-14-RV03,38.08832,-121.73443,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-14-RV04,38.10835,-121.70783,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-14-RV05,38.11414,-121.70851,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-14-USSC01,38.5409,-121.58373,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-14-USSC01,38.54094,-121.58373,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-15-CS01,38.30933,-121.65668,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-15-CS02,38.23213,-121.67636,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-15-CS03,38.24969,-121.7109,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-15-CS06,38.44103,-121.60302,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-15-CS07,38.256,-121.69053,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-15-CS08,38.25849,-121.72764,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-15-LSSC01,38.23998,-121.67249,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-15-LSSC02,38.42803,-121.60538,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-15-LSSC03,38.2256,-121.67332,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-15-RV01,38.15949,-121.68033,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-15-RV02,38.08744,-121.73489,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-15-RV03,38.11734,-121.70428,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-15-RV04,38.17668,-121.66601,Y,"c(616841.723837444, 4226259.12852653)",LowerSacRiver,Downstream
EDSM,20-15-USSC01,38.51238,-121.58508,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-15-USSC02,38.5641,-121.55325,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-15-USSC03,38.53602,-121.58453,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-16-CS01,38.25931,-121.74209,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-16-CS02,38.26243,-121.69595,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-16-CS03,38.25037,-121.7122,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-16-CS04,38.29108,-121.66088,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-16-CS05,38.31608,-121.69306,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-16-CS06,38.26503,-121.69197,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-16-LSSC01,38.28598,-121.65928,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-16-LSSC02,38.36645,-121.63242,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-16-LSSC03,38.18323,-121.66236,Y,"c(617150.943921774, 4226990.54212875)",LowerSacRiver,Downstream
EDSM,20-16-LSSC04,38.25364,-121.66809,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-16-LSSC05,38.43895,-121.60021,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-16-RV01,38.11393,-121.69778,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-16-RV02,38.09408,-121.72513,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-16-RV03,38.08741,-121.74022,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-16-USSC01,38.5224,-121.58534,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-17-CS01,38.23269,-121.67538,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-17-CS02,38.241,-121.68194,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-17-CS03,38.2726,-121.70748,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-17-CS05,38.23943,-121.68234,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-17-CS06,38.25052,-121.68683,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-17-CS07,38.26248,-121.69103,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-17-LSSC01,38.18604,-121.66193,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-17-LSSC02,38.31624,-121.65196,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-17-LSSC03,38.37005,-121.63223,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-17-LSSC04,38.18746,-121.66023,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-17-LSSC05,38.3393,-121.64624,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-17-RV01,38.12099,-121.69857,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-17-RV02,38.11302,-121.70983,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-17-RV03,38.13042,-121.69135,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-17-USSC01,38.54815,-121.58161,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-18-CS01,38.32523,-121.66732,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-18-CS02,38.25254,-121.67168,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-18-CS04,38.25693,-121.73011,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-18-CS05,38.42047,-121.61456,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-18-CS06,38.2346,-121.68237,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-18-CS07,38.27158,-121.70484,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-18-CS08,38.24381,-121.69484,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-18-LSSC01,38.40192,-121.61699,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,20-18-LSSC02,38.19972,-121.65738,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-18-LSSC03,38.34241,-121.64413,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,20-18-RV01,38.13131,-121.68917,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-18-RV02,38.09131,-121.68537,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-18-RV03,38.10655,-121.70255,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,20-18-USSC01,38.56107,-121.54534,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-18-USSC02,38.51061,-121.58383,N,"c(NA, NA)",UpperYolo,Upstream
EDSM,20-18-USSC03,38.55578,-121.57619,N,"c(NA, NA)",UpperYolo,Upstream
FMWT,705,38.07925,-121.7618,N,"c(NA, NA)",LowerSacRiver,Downstream
Townet,706,38.09006,-121.739,N,"c(NA, NA)",LowerSacRiver,Downstream
FMWT,706,38.0903,-121.74,N,"c(NA, NA)",LowerSacRiver,Downstream
Townet,707,38.11226,-121.70601,N,"c(NA, NA)",LowerSacRiver,Downstream
FMWT,707,38.11397,-121.70797,N,"c(NA, NA)",LowerSacRiver,Downstream
FMWT,708,38.12608,-121.6967,N,"c(NA, NA)",LowerSacRiver,Downstream
FMWT,709,38.14787,-121.69048,N,"c(NA, NA)",LowerSacRiver,Downstream
FMWT,710,38.162,-121.68228,N,"c(NA, NA)",LowerSacRiver,Downstream
Townet,711,38.17336,-121.669,N,"c(NA, NA)",LowerSacRiver,Downstream
FMWT,711,38.17595,-121.67028,N,"c(NA, NA)",LowerSacRiver,Downstream
FMWT,712,38.19042,-121.64095,N,"c(NA, NA)",MiddleSacRiver,MiddleSacRiver
FMWT,713,38.20712,-121.66008,N,"c(NA, NA)",LowerSacRiver,Downstream
Townet,713,38.20712,-121.66008,N,"c(NA, NA)",LowerSacRiver,Downstream
FMWT,715,38.22295,-121.67362,N,"c(NA, NA)",LowerSacRiver,Downstream
FMWT,716,38.23787,-121.68438,N,"c(NA, NA)",CacheSloughComplex,Downstream
Townet,716,38.23787,-121.68438,N,"c(NA, NA)",CacheSloughComplex,Downstream
FMWT,717,38.17017,-121.63138,Y,"c(619885.703940847, 4225580.98620317)",MiddleSacRiver,MiddleSacRiver
FMWT,719,38.33428,-121.64733,N,"c(NA, NA)",CacheSloughComplex,Downstream
Townet,719,38.33428,-121.64733,N,"c(NA, NA)",CacheSloughComplex,Downstream
FMWT,721,38.26815,-121.70277,N,"c(NA, NA)",CacheSloughComplex,Downstream
Townet,721,38.26815,-121.70277,N,"c(NA, NA)",CacheSloughComplex,Downstream
FMWT,723,38.23615,-121.67348,N,"c(NA, NA)",CacheSloughComplex,Downstream
Townet,723,38.23615,-121.67348,N,"c(NA, NA)",CacheSloughComplex,Downstream
FMWT,795,38.5377,-121.58468,N,"c(NA, NA)",UpperYolo,Upstream
Townet,795,38.5377,-121.58468,N,"c(NA, NA)",UpperYolo,Upstream
FMWT,796,38.47387,-121.5844,N,"c(NA, NA)",LowerYolo,Upstream
Townet,796,38.47387,-121.5844,N,"c(NA, NA)",LowerYolo,Upstream
FMWT,797,38.40462,-121.6156,N,"c(NA, NA)",LowerYolo,Upstream
Townet,797,38.40462,-121.6156,N,"c(NA, NA)",LowerYolo,Upstream
Yolo,AL1,38.5445,-121.586639,N,"c(NA, NA)",UpperYolo,Upstream
Yolo,AL2,38.52806,-121.588639,N,"c(NA, NA)",UpperYolo,Upstream
Yolo,AL3,38.5185,-121.588623,N,"c(NA, NA)",UpperYolo,Upstream
Yolo,AL4,38.49439,-121.588583,N,"c(NA, NA)",UpperYolo,Upstream
Yolo,Alt_Fyke,38.436971,-121.604878,N,"c(NA, NA)",LowerYolo,Upstream
DJFMP,AM001S,38.59935675,-121.5057333,Y,"c(630120.997207869, 4273376.99965383)",MiddleSacRiver,MiddleSacRiver
Yolo,BL1,38.46681,-121.590851,N,"c(NA, NA)",LowerYolo,Upstream
Yolo,BL1,38.466958,-121.590934,N,"c(NA, NA)",LowerYolo,Upstream
Yolo,BL2,38.43189,-121.607053,N,"c(NA, NA)",LowerYolo,Upstream
Yolo,BL3,38.38939,-121.626278,N,"c(NA, NA)",LowerYolo,Upstream
Yolo,BL4,38.35496,-121.6422,N,"c(NA, NA)",LowerYolo,Upstream
Yolo,BL5,38.27428,-121.664178,N,"c(NA, NA)",CacheSloughComplex,Downstream
NDFA,BL5,38.27446,-121.665652,N,"c(NA, NA)",CacheSloughComplex,Downstream
Yolo,BL6,38.282465,-121.663182,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,CS1,38.25058046,-121.6870849,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,CS101,38.25690969,-121.7338974,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,CS102,38.32860963,-121.6491275,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,CS2,38.30260603,-121.6542522,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,CS207,38.24622473,-121.6707101,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,CS3,38.24615926,-121.6587033,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,CS51,38.27977,-121.71323,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,CS52,38.36741,-121.63323,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,CS53,38.23501,-121.67424,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,CS54,38.22174,-121.67335,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,CS55,38.292,-121.63213,N,"c(NA, NA)",CacheSloughComplex,Downstream
EDSM,CS57,38.18512,-121.66061,N,"c(NA, NA)",LowerSacRiver,Downstream
NDFA,DWT,38.567057,-121.638239,N,"c(NA, NA)",UpperYolo,Upstream
Yolo,FW1,38.74979,-121.635232,N,"c(NA, NA)",ColusaDrainRCS,Upstream
NDFA,I80,38.573111,-121.582958,N,"c(NA, NA)",UpperYolo,Upstream
Yolo,LI,38.47621,-121.588541,N,"c(NA, NA)",UpperYolo,Upstream
DJFMP,LI001E,38.241974,-121.6822745,N,"c(NA, NA)",CacheSloughComplex,Downstream
DJFMP,LI001W,38.277443,-121.6942435,N,"c(NA, NA)",CacheSloughComplex,Downstream
DJFMP,LI002E,38.246361,-121.6781385,N,"c(NA, NA)",CacheSloughComplex,Downstream
DJFMP,LI002W,38.269292,-121.6913945,N,"c(NA, NA)",CacheSloughComplex,Downstream
DJFMP,LI003E,38.255043,-121.6720725,N,"c(NA, NA)",CacheSloughComplex,Downstream
DJFMP,LI003W,38.257888,-121.6902733,N,"c(NA, NA)",CacheSloughComplex,Downstream
DJFMP,LI004E,38.26514,-121.6715572,N,"c(NA, NA)",CacheSloughComplex,Downstream
DJFMP,LI004W,38.25268,-121.686264,N,"c(NA, NA)",CacheSloughComplex,Downstream
DJFMP,LI005E,38.273775,-121.6669301,N,"c(NA, NA)",CacheSloughComplex,Downstream
DJFMP,LI005W,38.244607,-121.6864208,N,"c(NA, NA)",CacheSloughComplex,Downstream
DJFMP,LI006E,38.277432,-121.6660058,N,"c(NA, NA)",CacheSloughComplex,Downstream
DJFMP,LI006W,38.282226,-121.6923514,N,"c(NA, NA)",CacheSloughComplex,Downstream
DJFMP,LI007E,38.283997,-121.6655426,N,"c(NA, NA)",CacheSloughComplex,Downstream
DJFMP,LI007W,38.282495,-121.6874303,N,"c(NA, NA)",CacheSloughComplex,Downstream
DJFMP,LI008E,38.289305,-121.6672063,N,"c(NA, NA)",CacheSloughComplex,Downstream
DJFMP,LI008W,38.287548,-121.6920158,N,"c(NA, NA)",CacheSloughComplex,Downstream
DJFMP,LI009E,38.298324,-121.6677617,N,"c(NA, NA)",CacheSloughComplex,Downstream
DJFMP,LI009W,38.291502,-121.6917733,N,"c(NA, NA)",CacheSloughComplex,Downstream
DJFMP,LI010E,38.302559,-121.6677872,N,"c(NA, NA)",CacheSloughComplex,Downstream
DJFMP,LI010W,38.302191,-121.6910438,N,"c(NA, NA)",CacheSloughComplex,Downstream
DJFMP,LI011E,38.313598,-121.6676653,N,"c(NA, NA)",CacheSloughComplex,Downstream
NDFA,LIB,38.2421,-121.6849,N,"c(NA, NA)",CacheSloughComplex,Downstream
USGS,LIBCUT,38.32885,-121.6675306,N,"c(NA, NA)",CacheSloughComplex,Downstream
Yolo,LIHF,38.47417,-121.588083,N,"c(NA, NA)",LowerYolo,Upstream
Yolo,LIHFS,38.47417,-121.588083,N,"c(NA, NA)",LowerYolo,Upstream
NDFA,LIS,38.474816,-121.588584,N,"c(NA, NA)",LowerYolo,Upstream
DJFMP,MS001N,38.05604444,-121.7855639,N,"c(NA, NA)",LowerSacRiver,Downstream
Yolo,PCS,38.466958,-121.590934,N,"c(NA, NA)",LowerYolo,Upstream
NDFA,RCS,38.793457,-121.725447,N,"c(NA, NA)",ColusaDrainRCS,Upstream
Yolo,RD22,38.676367,-121.643972,N,"c(NA, NA)",UpperYolo,Upstream
NDFA,RD22,38.676367,-121.643972,N,"c(NA, NA)",UpperYolo,Upstream
NDFA,RMB,38.842001,-121.858371,N,"c(NA, NA)",ColusaDrainRCS,Upstream
EDSM,RV1,38.10220737,-121.7243691,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,RV101,38.1419732,-121.6874961,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,RV102,38.09326548,-121.7331453,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,RV103,38.12801788,-121.6917515,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,RV104,38.11177446,-121.7008339,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,RV2,38.1505961,-121.6837341,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,RV3,38.09038195,-121.7366907,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,RV51,38.12938,-121.69167,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,RV52,38.10267,-121.70818,N,"c(NA, NA)",LowerSacRiver,Downstream
EDSM,RV53,38.0822,-121.72431,N,"c(NA, NA)",LowerSacRiver,Downstream
NDFA,RVB,38.159737,-121.686355,N,"c(NA, NA)",LowerSacRiver,Downstream
NDFA,RYI,38.213167,-121.668591,N,"c(NA, NA)",LowerSacRiver,Downstream
Yolo,SB1,38.604167,-121.56625,Y,"c(624842.605597862, 4273826.77079443)",UpperYolo,Upstream
Yolo,SB2,38.605219,-121.564176,Y,"c(625021.38014709, 4273946.33502534)",UpperYolo,Upstream
USGS,SDI,38.0934,-121.736,N,"c(NA, NA)",LowerSacRiver,Downstream
USGS,SGG,38.30785833,-121.6924278,N,"c(NA, NA)",CacheSloughComplex,Downstream
NDFA,SHR,38.531881,-121.527912,Y,"c(628309.537068899, 4265857.94601126)",MiddleSacRiver,MiddleSacRiver
DJFMP,SR012E,38.13272407,-121.6865463,N,"c(NA, NA)",LowerSacRiver,Downstream
DJFMP,SR012W,38.1392889,-121.6949056,N,"c(NA, NA)",LowerSacRiver,Downstream
DJFMP,SR014W,38.18651797,-121.6626646,N,"c(NA, NA)",LowerSacRiver,Downstream
DJFMP,SR017E,38.16272799,-121.6115749,Y,"c(621633.001070281, 4224780.99991824)",MiddleSacRiver,MiddleSacRiver
DJFMP,SR024E,38.24039242,-121.5547949,Y,"c(626473.000089622, 4233474.99981105)",MiddleSacRiver,MiddleSacRiver
DJFMP,SR043W,38.38304913,-121.5208997,Y,"c(629185.995961521, 4249351.99966584)",MiddleSacRiver,MiddleSacRiver
DJFMP,SR049E,38.47805124,-121.543378,Y,"c(627055.997455747, 4259863.00018835)",MiddleSacRiver,MiddleSacRiver
DJFMP,SR060E,38.60053595,-121.5091653,Y,"c(629819.998204339, 4273502.9993322)",MiddleSacRiver,MiddleSacRiver
EMP,SRH,38.36798096,-121.5199585,Y,"c(629295.025959144, 4247681.23694499)",MiddleSacRiver,MiddleSacRiver
EDSM,SRR101,38.14665203,-121.6004648,N,"c(NA, NA)",MiddleSacRiver,MiddleSacRiver
EDSM,SRR51,38.13433,-121.59285,N,"c(NA, NA)",MiddleSacRiver,MiddleSacRiver
EDSM,SRR52,38.17651,-121.66134,Y,"c(617251.050695911, 4226246.16282031)",LowerSacRiver,Downstream
EDSM,SRU101,38.4156169,-121.5214135,Y,"c(629083.175514646, 4252965.26618316)",MiddleSacRiver,MiddleSacRiver
EDSM,SRU102,38.25142348,-121.5118905,Y,"c(630208.167834777, 4234758.57336365)",MiddleSacRiver,MiddleSacRiver
EDSM,SRU103,38.35853972,-121.5262442,Y,"c(628762.613921409, 4246624.77821399)",MiddleSacRiver,MiddleSacRiver
EDSM,SRU104,38.19460072,-121.6199773,N,"c(NA, NA)",MiddleSacRiver,MiddleSacRiver
EDSM,SRU105,38.47399919,-121.5334248,Y,"c(627931.385762784, 4259427.13058918)",MiddleSacRiver,MiddleSacRiver
EDSM,SRU52,38.23347,-121.60281,N,"c(NA, NA)",MiddleSacRiver,MiddleSacRiver
USGS,SRV,38.172856,-121.643503,Y,"c(618819.367730046, 4225863.42162616)",MiddleSacRiver,MiddleSacRiver
DJFMP,SS011N,38.30472188,-121.5749397,Y,"c(624600.004345621, 4240585.99954892)",MiddleSacRiver,MiddleSacRiver
EDSM,SSC1,38.4709443,-121.5845525,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,SSC51,38.4625,-121.5887,N,"c(NA, NA)",LowerYolo,Upstream
EDSM,SSC52,38.53688,-121.58433,N,"c(NA, NA)",UpperYolo,Upstream
Yolo,STTD,38.353383,-121.643181,N,"c(NA, NA)",LowerYolo,Upstream
NDFA,STTD,38.353461,-121.642975,N,"c(NA, NA)",LowerYolo,Upstream
USGS,TOE,38.34916667,-121.6447222,N,"c(NA, NA)",LowerYolo,Upstream
CDFW Fish Rescues,WAL,38.722062,-121.663546,N,"c(NA, NA)",ColusaDrainRCS,Upstream
NDFA,WWT,38.681621,-121.645775,N,"c(NA, NA)",UpperYolo,Upstream
Yolo,YB,38.56538,-121.630989,N,"c(NA, NA)",UpperYolo,Upstream
Yolo,YBI80,38.56531,-121.638005,N,"c(NA, NA)",UpperYolo,Upstream
