,StartDateTime,StopDateTime,HoursFished,Flow,Temp,Turb,Velo,GreenSturgeon,WhiteSturgeon,Floy,FloyColor,FloyIDs,Acoustic,AcousticIDs,Pit,PitIDs,Comments,DO,Phase,Species,Catch,CPUE
4249,5/30/2018 11:00,5/31/2018 10:00,23,117,72,13.58,NA,0,0,0,-,-,0,-,0,-,1 carp and 1 sacramento blackfish found dead on upstream side of debris barrier; 1 turtle found alive in livewell and released downstream of wing walls. ,NA,NonNDFA,SteelheadUnmarked,0,0
4250,5/31/2018 10:00,6/1/2018 8:45,22.75,63,N/A,19.5,NA,0,0,0,-,-,0,-,0,-,1 carp and 1 largemouth bass found dead on upstream side of panels.  Forgot flow meter and thermometer.  Salmon was not measured or tagged due to high water temperatures.  ,NA,NonNDFA,SteelheadUnmarked,0,0
4251,6/1/2018 8:45,6/2/2018 10:00,25.25,72,73,12.5,NA,0,0,0,-,-,0,-,0,-,Salmon captured by seine upstream of the trap and downstream of Wallace Weir.  One salmon carcass found downstream of Wallace.  ,NA,NonNDFA,SteelheadUnmarked,0,0
4252,6/2/2018 10:00,6/3/2018 8:00,22,96,72,14.2,NA,0,0,0,-,-,0,-,0,-,,NA,NonNDFA,SteelheadUnmarked,0,0
4253,6/3/2018 8:00,6/4/2018 9:30,25.5,190,76,7.9,NA,0,0,0,-,-,0,-,0,-,,NA,NonNDFA,SteelheadUnmarked,0,0
4254,6/4/2018 9:30,6/5/2018 9:15,23.75,106,75,8.77,NA,0,0,0,-,-,0,-,0,-,,NA,NonNDFA,SteelheadUnmarked,0,0
4255,6/5/2018 9:15,6/6/2018 9:45,24.5,112,74,6.9,NA,0,0,0,-,-,0,-,0,-,,NA,NonNDFA,SteelheadUnmarked,0,0
4256,6/6/2018 10:00,6/7/2018 8:45,22.75,82,73,5.6,NA,0,0,0,-,-,0,-,0,-,1 dead carp found on upstream side of debris barrier.  ,NA,NonNDFA,SteelheadUnmarked,0,0
4257,6/7/2018 9:00,6/8/2018 9:00,24,86,72,7.32,NA,0,0,0,-,-,0,-,0,-,,NA,NonNDFA,SteelheadUnmarked,0,0
4258,6/8/2018 9:00,6/9/2018 10:15,25.25,109,75,10.73,NA,0,0,0,-,-,0,-,0,-,,NA,NonNDFA,SteelheadUnmarked,0,0
4259,6/9/2018 10:15,6/10/2018 10:30,24.25,114,73,9.8,NA,0,0,0,-,-,0,-,0,-,,NA,NonNDFA,SteelheadUnmarked,0,0
4260,6/10/2018 10:30,6/11/2018 9:45,23.25,134,74,8.45,NA,0,0,0,-,-,0,-,0,-,,NA,NonNDFA,SteelheadUnmarked,0,0
4261,6/11/2018 10:00,6/12/2018 9:45,23.75,125,75,8.5,NA,0,0,0,-,-,0,-,0,-,"1 turtle found in live-well, and released downstream.  ",NA,NonNDFA,SteelheadUnmarked,0,0
4262,6/12/2018 10:00,6/13/2018 9:30,23.5,103,76,8.2,NA,0,0,0,-,-,0,-,0,-,,NA,NonNDFA,SteelheadUnmarked,0,0
4263,6/13/2018 9:30,6/14/2018 9:15,23.25,107,76,8.81,NA,0,0,0,-,-,0,-,0,-,,NA,NonNDFA,SteelheadUnmarked,0,0
4264,6/14/2018 9:15,6/15/2018 9:30,24.25,100,76,13.18,NA,0,0,0,-,-,0,-,0,-,,NA,NonNDFA,SteelheadUnmarked,0,0
4265,8/27/2018 12:00,8/28/2018 10:45,22.25,493,72,63.5,NA,0,0,0,-,-,0,-,0,-,"8/27: two western most bays @ Wallace weir opened during fyke deployment.  8/28: Staff gage taken @ gage on face of Wallace Weir (most left).  Fyke trap is sitting in a large back eddie, debris stacking up in opening of trap.  ",NA,Action,SteelheadUnmarked,0,0
4266,8/28/2018 12:30,8/29/2018 12:30,24,497,70,21.4,NA,0,0,0,-,-,0,-,0,-,,NA,Action,SteelheadUnmarked,0,0
4267,8/29/2018 13:00,8/30/2018 9:00,20,505,69,20.7,NA,0,0,0,-,-,0,-,0,-,,NA,Action,SteelheadUnmarked,0,0
4268,8/30/2018 9:15,8/31/2018 12:30,27.25,517,,16.76,NA,0,0,0,-,-,0,-,0,-,No thermometer.  Trap closed for the weekend. ,NA,Action,SteelheadUnmarked,0,0
4269,8/31/2018 0:00,9/1/2018 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,Action,SteelheadUnmarked,NA,NA
4270,9/1/2018 0:00,9/2/2018 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,Action,SteelheadUnmarked,NA,NA
4271,9/2/2018 0:00,9/3/2018 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,Action,SteelheadUnmarked,NA,NA
4272,9/3/2018 11:45,9/4/2018 12:00,24.25,707,72,23.6,NA,0,0,0,-,-,0,-,0,-,,NA,Action,SteelheadUnmarked,0,0
4273,9/4/2018 12:15,9/5/2018 10:30,22.25,585,,18.38,NA,0,0,0,-,-,0,-,0,-,No thermometer,NA,Action,SteelheadUnmarked,0,0
4274,9/5/2018 10:30,9/6/2018 9:45,23.25,587,70,32.3,NA,0,0,0,-,-,0,-,0,-,,NA,Action,SteelheadUnmarked,0,0
4275,9/6/2018 10:15,9/7/2017 12:30,26.25,584,72,18.1,NA,0,0,0,-,-,0,-,0,-,Trap closed for the weekend. ,NA,Action,SteelheadUnmarked,0,0
4276,9/7/2018 0:00,9/8/2017 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,Action,SteelheadUnmarked,NA,NA
4277,9/8/2018 0:00,9/9/2017 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,Action,SteelheadUnmarked,NA,NA
4278,9/9/2018 0:00,9/10/2017 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,Action,SteelheadUnmarked,NA,NA
4279,9/10/2018 9:30,9/11/2018 10:30,25,515,71,18.4,NA,0,0,0,-,-,0,-,0,-,,NA,Action,SteelheadUnmarked,0,0
4280,9/11/2018 10:45,9/12/2018 10:15,23.5,534,70,17.2,NA,0,0,0,-,-,0,-,0,-,,NA,Action,SteelheadUnmarked,0,0
4281,9/12/2018 10:15,9/13/2019 10:45,24.5,498,70,19.5,NA,0,0,0,-,-,0,-,0,-,,NA,Action,SteelheadUnmarked,0,0
4282,9/13/2018 11:15,9/14/2018 11:00,23.75,492,69,13.5,NA,0,0,0,-,-,0,-,0,-,Trap closed for the weekend. ,NA,Action,SteelheadUnmarked,0,0
4283,9/14/2018 0:00,9/15/2018 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,, ,NA,Action,SteelheadUnmarked,NA,NA
4284,9/15/2018 0:00,9/16/2018 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,Action,SteelheadUnmarked,NA,NA
4285,9/16/2018 0:00,9/17/2018 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,Action,SteelheadUnmarked,NA,NA
4286,9/17/2018 10:30,9/18/2018 10:15,23.75,467,69,15.5,NA,0,0,0,-,-,0,-,0,-,,NA,Action,SteelheadUnmarked,0,0
4287,9/18/2018 10:30,9/19/2018 10:45,24.25,416,70,10.6,NA,0,0,0,-,-,0,-,0,-,,NA,Action,SteelheadUnmarked,0,0
4288,9/19/2018 11:00,9/20/2018 10:30,23.5,385,70,20.5,NA,0,0,0,-,-,0,-,0,-,,NA,Action,SteelheadUnmarked,0,0
4289,9/20/2018 10:30,9/21/2018 10:30,24,336,68,21.2,NA,0,0,0,-,-,0,-,0,-,Trap closed for the weekend. ,NA,Action,SteelheadUnmarked,0,0
4290,9/21/2018 0:00,9/22/2018 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,Action,SteelheadUnmarked,NA,NA
4291,9/22/2018 0:00,9/23/2018 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,Action,SteelheadUnmarked,NA,NA
4292,9/23/2018 0:00,9/24/2018 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,Action,SteelheadUnmarked,NA,NA
4293,9/24/2018 0:00,9/25/2018 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,Action,SteelheadUnmarked,NA,NA
4294,9/25/2018 0:00,9/26/2018 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,Action,SteelheadUnmarked,NA,NA
4295,9/26/2018 13:30,9/26/2018 0:00,0,No flow through WW,80,,NA,0,0,18,grey,"1336-1346, 4252-4255",0,-,0,-,9 salmon tagged at boat launch prior to release.  17 mortalities observed due to thermal stress. ,NA,Action,SteelheadUnmarked,0,NA
4296,9/27/2018 11:00,9/27/2018 0:00,0,No flow through WW,72,,NA,0,0,0,-,-,0,-,0,-,No tags applied.  3 mortalities observed due to thermal stress.  3 adipose fin clipped salmon sacrificed for CWT extraction.  ,NA,Post,SteelheadUnmarked,0,NA
4297,9/28/2018 10:00,9/28/2018 0:00,0,No flow through WW,73,,NA,0,0,0,-,-,0,-,0,-,Carcasses recoved approximately 0.5 miles downstream of Wallace Weir.  ,NA,Post,SteelheadUnmarked,0,NA
4298,9/29/2018 0:00,9/30/2018 0:00,0,No flow through WW,,,NA,NA,NA,NA,,,NA,,NA,,,NA,Post,SteelheadUnmarked,NA,NA
4299,9/30/2018 0:00,10/1/2018 0:00,0,No flow through WW,,,NA,NA,NA,NA,,,NA,,NA,,,NA,Post,SteelheadUnmarked,NA,NA
4300,10/1/2018 0:00,10/2/2018 0:00,0,No flow through WW,,,NA,NA,NA,NA,,,NA,,NA,,,NA,Post,SteelheadUnmarked,NA,NA
4301,10/2/2018 0:00,10/3/2018 0:00,0,No flow through WW,,,NA,NA,NA,NA,,,NA,,NA,,,NA,Post,SteelheadUnmarked,NA,NA
4302,10/3/2018 0:00,10/4/2018 0:00,0,No flow through WW,,,NA,NA,NA,NA,,,NA,,NA,,,NA,Post,SteelheadUnmarked,NA,NA
4303,10/4/2018 13:30,10/4/2018 0:00,0,No flow through WW,76,,NA,0,0,6,grey,3978-3983,0,-,0,-,,NA,Post,SteelheadUnmarked,0,NA
4304,10/5/2018 0:00,12/4/2018 0:00,0,No flow through WW,,,NA,NA,NA,NA,,,NA,,NA,,,NA,Post,SteelheadUnmarked,NA,NA
4305,12/4/2018 14:00,12/5/2018 10:00,20,N/A,52,22.6,NA,0,0,30,grey,"3984-3999, 4258-4274, 4451-4453",0,-,0,-,6 ad-clipped salmon sacrificed for CWT extraction.  1 unmarked salmon mort. found downstream of trap.  Flow data unavaiable on CDEC for RCS.  ,NA,NonNDFA,SteelheadUnmarked,0,0
4306,12/5/2018 10:00,12/6/2018 11:00,25,N/A,54,28.2,NA,0,0,2,grey,"4454, 4455",0,-,0,-,1 ad-clipped salmon sacrificed for CWT extraction. Flow data unavaiable on CDEC for RCS.,NA,NonNDFA,SteelheadUnmarked,0,0
4307,12/6/2018 11:00,12/7/2018 10:30,23.5,N/A,52,14.6,NA,0,0,6,grey,4456-4462,0,-,0,-,Flow data unavaiable on CDEC for RCS.,NA,NonNDFA,SteelheadUnmarked,0,0
4308,12/7/2018 11:00,12/8/2018 12:45,25.75,N/A,52,13.6,NA,0,0,28,grey,"4203-4224, 4466-4475",0,-,0,-,1 unclipped salmon mort. found in livewell.  Flow data unavaiable on CDEC for RCS.,NA,NonNDFA,SteelheadUnmarked,0,0
4309,12/8/2018 12:45,12/9/2018 11:00,22.25,N/A,50,82.5,NA,0,0,2,grey,"4275, 4202",0,-,0,-,Flow data unavaiable on CDEC for RCS.,NA,NonNDFA,SteelheadUnmarked,0,0
4310,12/9/2018 11:00,12/10/2018 12:00,25,N/A,50,N/A,NA,0,0,0,grey,1626-1640,0,-,0,-,Forgot turbidity meter.  Flow data unavaiable on CDEC for RCS.,NA,NonNDFA,SteelheadUnmarked,0,0
4311,12/10/2018 13:00,12/11/2018 14:30,25.5,45,52,16.5,NA,0,0,0,grey,"1601-1625, 1641-1650",0,-,0,-,One salmon with Orange floy tag (tag # 516) captured.  One ad-clipped salmon sacrificed for CWT extraction.  Two unclipped salmon morts found upstream of debris barrier. ,NA,NonNDFA,SteelheadUnmarked,0,0
4312,12/11/2018 14:30,12/12/2018 11:00,20.5,55,51,8.75,NA,0,0,0,grey,"1651-1670, 1711-1723, 1726-1750",0,-,0,-,5 ad-clipped salmon sacrificed for CWT extraction.  ,NA,NonNDFA,SteelheadUnmarked,0,0
4313,12/12/2018 14:30,12/13/2018 10:45,19.25,45,50,9.2,NA,0,0,2,grey,"1671, 1672",0,-,0,-,1 ad-clipped salmon sacrificed for CWT extraction,NA,NonNDFA,SteelheadUnmarked,0,0
4314,12/13/2018 10:45,12/14/2018 11:00,24.25,37,49.5,9.5,NA,0,0,43,grey,"1673-1700, 1776-1792",0,-,0,-,8 ad-clipped salmon sacrificed for CWT extraction.  2 ad-clipped salmon morts found upstream of debris barrier.  7 non ad-clipped salmon morts found upstream of debris barrier.  ,NA,NonNDFA,SteelheadUnmarked,0,0
4315,12/14/2018 11:00,12/15/2018 12:30,25.5,24,52,8.91,NA,0,0,2,grey,"1799, 1800",0,-,0,-,,NA,NonNDFA,SteelheadUnmarked,0,0
4316,12/15/2018 12:30,12/16/2018 11:00,22.5,57,50,11.3,NA,0,0,10,grey,"1571-1575, 1795-1799",0,-,0,-,2 ad-clipped salmon sacrificed for CWT extraction.  2 non ad-clipped mortalities found upstream of debris barrier.  ,NA,NonNDFA,SteelheadUnmarked,0,0
4317,12/16/2018 14:00,12/17/2018 14:30,24.5,39,50,15.6,NA,0,0,20,grey,"1551-1569, 2075",0,-,0,-,4 ad-clipped salmon sacrificed for CWT extraction.,NA,NonNDFA,SteelheadUnmarked,0,0
4318,12/17/2018 14:30,12/18/2018 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,Trap removed in anticipation of high flows.  ,NA,NonNDFA,SteelheadUnmarked,NA,NA
4319,12/18/2018 0:00,12/19/2018 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4320,12/19/2018 0:00,12/20/2018 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4321,12/20/2018 0:00,12/21/2018 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,Trap re-installed below Wallace Weir.  Started fishing @ 15:30,NA,NonNDFA,SteelheadUnmarked,NA,NA
4322,12/21/2018 15:30,12/22/2018 12:15,20.75,65,52,18.36,NA,0,0,10,grey,2065-2074,0,-,0,-,,NA,NonNDFA,SteelheadUnmarked,0,0
4323,12/22/2018 12:15,12/23/2018 11:45,23.5,44,50,14.2,NA,0,0,4,grey,"2060, 2062-2064",0,-,0,-,One non ad-clipped mort. found in livewell.  ,NA,NonNDFA,SteelheadUnmarked,0,0
4324,12/23/2018 11:45,12/24/2018 12:15,24.5,21,51,13.01,NA,0,0,2,grey,"2058, 2059",0,-,0,-,One ad-clipped salmon sacrificed for CWT extraction,NA,NonNDFA,SteelheadUnmarked,0,0
4325,12/24/2018 0:00,12/25/2018 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,Trap closed for the holiday. ,NA,NonNDFA,SteelheadUnmarked,NA,NA
4326,12/25/2018 0:00,12/26/2018 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4327,12/26/2018 10:00,12/27/2018 11:15,25.25,N/A,50,120,NA,0,0,4,grey,2054-2057,0,-,0,-,2 salmon captured in seine upstream of debris barrier.  Turbidity taken after seining.  Flow data not available on CDEC. ,NA,NonNDFA,SteelheadUnmarked,0,0
4328,12/27/2018 11:15,12/28/2018 12:15,25,N/A,47.5,11.25,NA,0,0,0,-,,NA,,NA,,Flow data not available on CDEC.,NA,NonNDFA,SteelheadUnmarked,0,0
4329,12/28/2018 12:15,12/29/2018 12:15,24,N/A,N/A,19.54,NA,0,0,2,grey,"2052, 2053",0,-,0,-,Thermometer not working.  1 ad-clipped salmon sacrificed for CWT extraction. Flow data not available on CDEC.,NA,NonNDFA,SteelheadUnmarked,0,0
4330,12/29/2018 12:15,12/30/2018 11:00,22.75,N/A,46.3,6.65,NA,0,0,2,grey,"2076, 2078",0,-,0,-,One non ad-clipped mort found in livewell.  Flow data not available on CDEC.,NA,NonNDFA,SteelheadUnmarked,0,0
4331,12/30/2018 11:00,12/31/2018 11:00,24,N/A,45.6,9.65,NA,0,0,0,-,,NA,,NA,,Trap closed for the holiday. Flow data not available on CDEC.,NA,NonNDFA,SteelheadUnmarked,0,0
4332,12/31/2018 0:00,1/1/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4333,1/1/2019 0:00,1/2/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4334,1/2/2019 10:00,1/3/2019 11:30,25.5,N/A,43.8,8.91,NA,0,0,0,-,,0,-,0,-,Flow data not available on CDEC. ,NA,NonNDFA,SteelheadUnmarked,0,0
4335,1/3/2019 0:00,1/4/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,Trap removed in anticipation of high flows.  ,NA,NonNDFA,SteelheadUnmarked,NA,NA
4336,1/4/2019 0:00,1/5/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4337,1/5/2019 0:00,1/6/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4338,1/6/2019 0:00,1/7/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4339,1/7/2019 0:00,1/8/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4340,1/8/2019 0:00,1/9/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4341,1/9/2019 0:00,1/10/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4342,1/10/2019 0:00,1/11/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4343,1/11/2019 0:00,1/12/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4344,1/12/2019 0:00,1/13/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4345,1/13/2019 0:00,1/14/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4346,1/14/2019 0:00,1/15/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4347,1/15/2019 0:00,1/16/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4348,1/16/2019 0:00,1/17/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4349,1/17/2019 0:00,1/18/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4350,1/18/2019 0:00,1/19/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4351,1/19/2019 0:00,1/20/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4352,1/20/2019 0:00,1/21/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4353,1/21/2019 0:00,1/22/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4354,1/22/2019 0:00,1/23/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4355,1/23/2019 0:00,1/24/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4356,1/24/2019 0:00,1/25/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4357,1/25/2019 0:00,1/26/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4358,1/26/2019 0:00,1/27/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4359,1/27/2019 0:00,1/28/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4360,1/28/2019 0:00,1/29/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4361,1/29/2019 0:00,1/30/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4362,1/30/2019 0:00,1/31/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4363,1/31/2019 0:00,2/1/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4364,2/1/2019 0:00,2/2/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4365,2/2/2019 0:00,2/3/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4366,2/3/2019 0:00,2/4/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4367,2/4/2019 0:00,2/5/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4368,2/5/2019 0:00,2/6/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4369,2/6/2019 0:00,2/7/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4370,2/7/2019 0:00,2/8/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4371,2/8/2019 0:00,2/9/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4372,2/9/2019 0:00,2/10/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4373,2/10/2019 0:00,2/11/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4374,2/11/2019 0:00,2/12/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4375,2/12/2019 0:00,2/13/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4376,2/13/2019 0:00,2/14/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4377,2/14/2019 0:00,2/15/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4378,2/15/2019 0:00,2/16/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4379,2/16/2019 0:00,2/17/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4380,2/17/2019 0:00,2/18/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4381,2/18/2019 0:00,2/19/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4382,2/19/2019 0:00,2/20/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4383,2/20/2019 0:00,2/21/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4384,2/21/2019 0:00,2/22/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4385,2/22/2019 0:00,2/23/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4386,2/23/2019 0:00,2/24/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4387,2/24/2019 0:00,2/25/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4388,2/25/2019 0:00,2/26/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4389,2/26/2019 0:00,2/27/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4390,2/27/2019 0:00,2/28/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4391,2/28/2019 0:00,3/1/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4392,3/1/2019 0:00,3/2/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4393,3/2/2019 0:00,3/3/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4394,3/3/2019 0:00,3/4/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4395,3/4/2019 0:00,3/5/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4396,3/5/2019 0:00,3/6/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4397,3/6/2019 0:00,3/7/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4398,3/7/2019 0:00,3/8/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4399,3/8/2019 0:00,3/9/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4400,3/9/2019 0:00,3/10/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
4401,3/10/2019 0:00,3/11/2019 0:00,0,,,,NA,NA,NA,NA,,,NA,,NA,,,NA,NonNDFA,SteelheadUnmarked,NA,NA
