Date,LIS_DailyAvgInstFlow,LIS_DailyAvgNetFlow,SR_DailyAvgNetFlow
2021-12-21,361,435,18100
2021-12-22,243,261,16200
2021-12-23,315,387,17100
2021-12-24,848,792,22500
2021-12-25,1140,1180,29400
2021-12-26,1580,1520,33400
2021-12-27,1640,1640,34800
2021-12-28,1670,1680,34300
2021-12-29,1750,1720,31400
2021-12-30,1700,1710,29800
2021-12-31,1660,1610,30100
2022-01-01,1270,1290,28400
2022-01-02,893,887,25600
2022-01-03,525,540,23000
2022-01-04,279,310,21600
2022-01-05,162,184,20800
2022-01-06,259,245,20900
2022-01-07,315,290,21800
2022-01-08,197,204,22300
2022-01-09,121,136,22300
2022-01-10,143,134,22300
2022-01-11,124,121,21500
2022-01-12,106,108,19900
2022-01-13,108,110,17600
2022-01-14,111,109,16300
2022-01-15,87.2,90.8,16100
2022-01-16,83.9,87.5,15800
2022-01-17,89.4,93.6,15600
2022-01-18,96.9,104,15300
2022-01-19,125,118,15300
2022-01-20,121,129,15000
2022-01-21,169,154,14100
2022-01-22,122,128,13100
2022-01-23,106,101,12700
2022-01-24,94,94.3,12500
2022-01-25,99.1,95.6,12100
2022-01-26,99.2,95.9,11500
2022-01-27,94,95.9,10900
2022-01-28,102,103,10800
2022-01-29,92.4,97.4,10700
2022-01-30,93.9,98.9,11100
2022-01-31,103,113,11900
2022-02-01,157,141,12600
2022-02-02,130,128,12800
2022-02-03,107,121,12600
2022-02-04,155,145,12700
2022-02-05,146,142,12600
2022-02-06,121,122,12600
2022-02-07,118,118,12400
2022-02-08,130,130,12100
2022-02-09,166,166,12200
2022-02-10,209,204,12500
2022-02-11,216,216,12700
2022-02-12,215,213,12800
2022-02-13,187,187,12500
2022-02-14,142,158,12200
2022-02-15,173,161,12400
2022-02-16,133,139,12500
2022-02-17,133,135,12600
2022-02-18,142,141,12100
2022-02-19,139,136,11600
2022-02-20,113,120,11500
2022-02-21,128,117,11500
2022-02-22,108,109,11300
2022-02-23,111,108,11200
2022-02-24,101,97.4,11300
2022-02-25,83.5,85,11500
2022-02-26,78.2,84.3,11900
2022-02-27,89.8,86.9,12200
2022-02-28,63.1,68,12500
2022-03-01,48.1,55,12500
2022-03-02,58.9,57.4,12400
2022-03-03,60.1,55.8,12100
2022-03-04,42.7,60.8,11900
2022-03-05,118,92.8,12400
2022-03-06,79.6,86.2,12500
2022-03-07,89,82,12500
2022-03-08,65.3,64,12300
2022-03-09,48.4,60.8,12200
2022-03-10,95.4,81.8,12300
2022-03-11,59.7,62.9,12300
2022-03-12,58.6,61.6,12200
2022-03-13,84.5,83.8,12100
2022-03-14,96.8,93.3,11500
2022-03-15,73.6,81.2,10400
2022-03-16,84.9,80.7,9540
2022-03-17,61.7,69.3,9100
2022-03-18,78.7,68.3,9060
2022-03-19,43.1,53.8,8850
2022-03-20,62.1,54.2,8860
2022-03-21,51.8,48.2,8830
2022-03-22,35.5,35.8,8660
2022-03-23,32.9,31.3,8340
2022-03-24,37.1,31.4,8070
2022-03-25,26,27.2,8130
2022-03-26,29.2,40.1,8230
2022-03-27,94.3,85.9,8550
2022-03-28,113,125,9470
2022-03-29,178,168,10100
2022-03-30,155,154,10100
2022-03-31,97.6,106,9910
2022-04-01,92.8,88.8,9970
2022-04-02,81.3,79.6,10100
2022-04-03,62.3,72.4,9820
2022-04-04,99.5,91.9,9660
2022-04-05,97,94.7,9330
2022-04-06,80,79.5,8660
2022-04-07,71.7,70.7,8270
2022-04-08,66.7,74.6,7970
2022-04-09,103,99.7,7780
2022-04-10,99.6,88.9,7030
2022-04-11,59.4,70.9,6850
2022-04-12,90.2,79.2,7360
2022-04-13,43,53.4,6920
2022-04-14,56.9,57.3,6590
2022-04-15,73.8,66.7,6670
2022-04-16,56.6,63.3,7020
2022-04-17,81.3,73.4,7610
2022-04-18,68.7,67.3,7910
2022-04-19,51.8,53.4,8440
2022-04-20,44.5,45.6,8180
2022-04-21,53.8,51.7,8110
2022-04-22,66.5,66.8,9110
2022-04-23,64.1,65.9,9970
2022-04-24,52.7,55.5,10300
2022-04-25,56.8,53.6,9640
2022-04-26,54.4,54.2,8630
2022-04-27,49.5,45.8,7950
2022-04-28,30.9,37.3,7480
2022-04-29,44,37.3,7200
2022-04-30,-4.35,6.93,6510
2022-05-01,16.3,5.02,6420
2022-05-02,14.8,25.6,6420
2022-05-03,35.8,21.7,6150
2022-05-04,-38.5,-34.3,5700
2022-05-05,-69.6,-58,5690
2022-05-06,-44.7,-50.8,5630
2022-05-07,-43.6,-48.9,5460
2022-05-08,-46.2,-49.3,5840
2022-05-09,-54.5,-55.9,6320
2022-05-10,-56.4,-55.4,6960
2022-05-11,-55.1,-59.7,7810
2022-05-12,-79.5,-73.8,8040
2022-05-13,-74.8,-76.2,8070
2022-05-14,-82.9,-86.4,7790
2022-05-15,-120,-113,7540
2022-05-16,-117,-116,7940
2022-05-17,-105,-104,8000
2022-05-18,-106,-104,7780
2022-05-19,-113,-97.2,7710
2022-05-20,-63.1,-77.8,7610
2022-05-21,-89.1,-86.3,7580
2022-05-22,-79.9,-82.7,7800
2022-05-23,-78.2,-84.1,7870
2022-05-24,-90.6,-91.9,7610
2022-05-25,-93.8,-105,6920
2022-05-26,-139,-124,6740
2022-05-27,-101,-99.4,7440
2022-05-28,-82.2,-78.3,7640
2022-05-29,-49.6,-57.2,8000
2022-05-30,-59.5,-56.9,8070
2022-05-31,-71.7,-72.3,7970
2022-06-01,-94.1,-90.4,7900
2022-06-02,-109,-98.1,7710
2022-06-03,-87.9,-89.7,7710
2022-06-04,-82.8,-86,7870
2022-06-05,-84.5,-84.1,8120
2022-06-06,-64.4,-72.3,8360
2022-06-07,-75.3,-76,8450
2022-06-08,-76.3,-82.9,8710
2022-06-09,-84.3,-86.6,8850
2022-06-10,-84.5,-90.9,8600
2022-06-11,-115,-111,8420
2022-06-12,-118,-111,8540
2022-06-13,-65.7,-77.5,8950
2022-06-14,-88.8,-87.6,8800
2022-06-15,-135,-118,8770
2022-06-16,-126,-113,8840
2022-06-17,-62.7,-69,9040
2022-06-18,-67.2,-61,9010
2022-06-19,-59.2,-62.3,8800
2022-06-20,-53.9,-62.2,8690
2022-06-21,-66.2,-74.2,8440
2022-06-22,-89.4,-91.4,8360
2022-06-23,-94.2,-102,8480
2022-06-24,-114,-114,8750
2022-06-25,-112,-112,9160
2022-06-26,-101,-100,9330
2022-06-27,-100,-98.1,9890
2022-06-28,-121,-111,10800
2022-06-29,-122,-120,11200
2022-06-30,-123,-117,11500
2022-07-01,-110,-108,12000
2022-07-02,-123,-113,12300
2022-07-03,-98.8,-97.1,12900
2022-07-04,-73.4,-78.3,13400
2022-07-05,-85.7,-89,13300
2022-07-06,-102,-100,13100
2022-07-07,-72.9,-85.2,13000
2022-07-08,-85.1,-94.9,12500
2022-07-09,-113,-115,12500
2022-07-10,-98.7,-113,12500
2022-07-11,-128,-132,12400
2022-07-12,-168,-161,12300
2022-07-13,-142,-136,12700
2022-07-14,-129,-116,12800
2022-07-15,-118,-110,12800
2022-07-16,-101,-95.4,12600
2022-07-17,-104,-89.9,12300
2022-07-18,-79.8,-85.4,12100
2022-07-19,-93.3,-96.3,12000
2022-07-20,-96.7,-105,12000
2022-07-21,-111,-118,11800
2022-07-22,-128,-129,11600
2022-07-23,-113,-125,11400
2022-07-24,-121,-128,11300
2022-07-25,-133,-132,11300
2022-07-26,-124,-122,11300
2022-07-27,-121,-116,11200
2022-07-28,-122,-115,11100
2022-07-29,-118,-114,10900
2022-07-30,-125,-113,11000
2022-07-31,-103,-99.9,11100
2022-08-01,-91.1,-89.1,11200
2022-08-02,-110,-101,11100
2022-08-03,-116,-114,10900
2022-08-04,-122,-124,10600
2022-08-05,-123,-125,10500
2022-08-06,-99.3,-115,10600
2022-08-07,-111,-119,10500
2022-08-08,-99,-118,10500
2022-08-09,-117,-120,10600
2022-08-10,-105,-105,10700
2022-08-11,-117,-105,10500
2022-08-12,-116,-104,10200
2022-08-13,-100,-95.1,10300
2022-08-14,-101,-93.4,10200
2022-08-15,-98.4,-89.2,9890
2022-08-16,-92.5,-89.5,9550
2022-08-17,-109,-101,9420
2022-08-18,-101,-104,9420
2022-08-19,-101,-108,9370
2022-08-20,-92.1,-111,9300
2022-08-21,-127,-120,9320
2022-08-22,-58.2,-87.2,9740
2022-08-23,-85.2,-90.8,9490
2022-08-24,-120,-109,9140
2022-08-25,-110,-106,9290
2022-08-26,-91,-92.6,9410
2022-08-27,-113,-100,9320
2022-08-28,-108,-100,9470
2022-08-29,-93.7,-90.1,9520
2022-08-30,-101,-89.8,9360
2022-08-31,-85.1,-83.2,9470
2022-09-01,-82.5,-79.8,9550
2022-09-02,-107,-93,9400
2022-09-03,-80.2,-92,9550
2022-09-04,-82.1,-100,9450
2022-09-05,-97.3,-107,9390
2022-09-06,-66.2,-92.4,9470
2022-09-07,-88,-83.6,9570
2022-09-08,-76.8,-78.5,9400
2022-09-09,-92.7,-82,9310
2022-09-10,-85.5,-69.1,9600
2022-09-11,-48.8,-47,9670
2022-09-12,-55,-48,9070
2022-09-13,-79.2,-60.4,8510
2022-09-14,-41.5,-40.4,8530
2022-09-15,-22.7,-27,8780
2022-09-16,-53,-52.4,8710
2022-09-17,-92.9,-74.2,8350
2022-09-18,-38.1,-52.4,8410
2022-09-19,7.46,-27.5,8940
2022-09-20,-10,-13.9,9150
2022-09-21,31,23.8,8980
2022-09-22,26.3,27.5,8950
2022-09-23,-4.22,-1.05,8800
2022-09-24,-28.7,-27.8,8590
2022-09-25,-46.4,-39.6,8320
2022-09-26,-39.2,-35.7,8170
2022-09-27,-47.9,-37.7,8070
2022-09-28,-46.3,-40.4,7930
2022-09-29,-45.5,-45.8,7580
2022-09-30,-71.9,-59.5,7210
2022-10-01,-101,-73.6,7210
2022-10-02,-46.6,-60.9,7470
2022-10-03,-33,-57,7550
2022-10-04,-25,-57.7,7640
2022-10-05,-57.5,-64.1,7590
2022-10-06,-78.4,-74.7,7440
2022-10-07,-88.7,-82.7,7460
2022-10-08,-91.3,-83,7200
2022-10-09,-76,-71.7,7010
2022-10-10,-74.2,-71.1,6870
2022-10-11,-92.8,-83.9,6640
2022-10-12,-91.3,-77.8,6500
2022-10-13,-40.5,-51.9,6640
2022-10-14,-78.1,-69.7,6400
2022-10-15,-122,-95,6130
2022-10-16,-41.7,-68.1,6750
2022-10-17,-30.7,-45.1,7140
2022-10-18,-28.7,-40.6,7070
2022-10-19,-43.6,-50.9,6520
2022-10-20,-55.9,-61.9,5980
2022-10-21,-90.9,-82.3,6190
2022-10-22,-78.6,-69.2,6590
2022-10-23,-32.8,-34.8,6850
2022-10-24,-16.6,-17,6690
2022-10-25,-13.5,-11.2,6670
2022-10-26,-19.5,-15.9,6610
2022-10-27,-19.5,-19,6570
2022-10-28,-17.7,-17.2,6700
2022-10-29,-23.3,-20.3,6760
2022-10-30,-13.6,-19.7,6730
2022-10-31,-35.1,-30.8,6660
2022-11-01,-52.2,-48.7,6790
2022-11-02,-16,-30,7290
2022-11-03,-15.8,-17.8,7380
2022-11-04,-26,-22.9,7360
2022-11-05,-27.3,-27.2,7070
2022-11-06,-42.2,-38.7,6900
2022-11-07,-44.3,-44.9,7170
2022-11-08,-57.2,-46.4,7870
2022-11-09,-7.09,-21.1,8750
2022-11-10,-18.2,-15.8,8680
2022-11-11,-24,-22.3,8310
2022-11-12,-26.3,-24.1,7870
2022-11-13,-18.1,-20,7510
2022-11-14,-17.2,-17.5,7200
2022-11-15,-20.4,-19.5,7090
2022-11-16,-24,-25.9,7080
2022-11-17,-23.6,-29.9,6820
2022-11-18,-37.1,-37.6,6660
2022-11-19,-38.2,-39.8,6510
2022-11-20,-54.1,-52,6260
2022-11-21,-67.9,-58.2,6020
2022-11-22,-42.1,-44.1,5910
2022-11-23,-40.1,-37.8,5860
2022-11-24,-38.1,-36.8,5920
2022-11-25,-47.9,-40.2,5810
2022-11-26,-46.1,-39.8,5730
2022-11-27,-29.7,-27.5,5760
2022-11-28,-28.3,-21.8,5750
2022-11-29,-13.5,-29,6090
2022-11-30,-30.7,-38.2,5960
2022-12-01,-24.2,-32.3,6220
2022-12-02,-12.4,-13.3,6910
2022-12-03,-4.85,3.14,7490
2022-12-04,35,28.4,9250
2022-12-05,30.7,31.5,10300
2022-12-06,28.2,29.2,10600
2022-12-07,16,18.7,11000
2022-12-08,6.87,11.3,11700
2022-12-09,17.7,12.8,11000
2022-12-10,-6.42,19.6,10100
2022-12-11,91,81.9,12400
2022-12-12,116,102,16600
2022-12-13,85.9,83.4,19700
2022-12-14,76.5,67.8,17900
2022-12-15,42.3,43,14100
2022-12-16,20.5,22.1,11100
2022-12-17,11,11.3,9080
2022-12-18,9.81,12.2,8120
2022-12-19,20.7,17.9,7760
2022-12-20,13.7,14.1,7190
2022-12-21,9.37,12.9,6820
2022-12-22,15,18.4,6680
2022-12-23,31.7,38.5,6860
2022-12-24,69.5,65.8,7190
2022-12-25,66,67,7170
2022-12-26,50.2,62.9,6960
2022-12-27,93.6,92.6,8150
2022-12-28,133,122,11100
2022-12-29,144,NA,16800
2022-12-30,157,NA,26800
2022-12-31,NA,NA,39700
